"rgn_id","year","basic_sani_prop","popsum","propWO_x_pop","propWO_x_pop_log","pressure_score"
88,2011,0.970625,298.97712396504,8.78245301647306,2.280590272277,0.111946771610398
88,2012,0.9725,301.962300579698,8.30396326594169,2.23044046700798,0.109485080501301
88,2013,0.97375,304.947477194356,8.00487127635184,2.19776568383967,0.107881181487424
88,2014,0.974375,307.932653809014,7.89077425385599,2.18501413840568,0.107255249525102
88,2015,0.975625,310.917830423672,7.57862211657702,2.14927330812998,0.105500848213882
89,2011,1,0,0,0,0
89,2012,1,0,0,0,0
89,2013,1,0,0,0,0
89,2014,1,0,0,0,0
89,2015,1,0,0,0,0
90,2011,1,0,0,0,0
90,2012,1,0,0,0,0
90,2013,1,0,0,0,0
90,2014,1,0,0,0,0
90,2015,1,0,0,0,0
91,2011,1,0,0,0,0
91,2012,1,0,0,0,0
91,2013,1,0,0,0,0
91,2014,1,0,0,0,0
91,2015,1,0,0,0,0
92,2011,1,0,0,0,0
92,2012,1,0,0,0,0
92,2013,1,0,0,0,0
92,2014,1,0,0,0,0
92,2015,1,0,0,0,0
93,2011,1,0,0,0,0
93,2012,1,0,0,0,0
93,2013,1,0,0,0,0
93,2014,1,0,0,0,0
93,2015,1,0,0,0,0
94,2011,1,0,0,0,0
94,2012,1,0,0,0,0
94,2013,1,0,0,0,0
94,2014,1,0,0,0,0
94,2015,1,0,0,0,0
95,2011,1,4593.46335563083,0,0,0
95,2012,1,4614.75944990251,0,0,0
95,2013,1,4636.05554417419,0,0,0
95,2014,1,4657.35163844587,0,0,0
95,2015,1,4678.64773271755,0,0,0
96,2011,0.13,2931633.10946003,2550520.80523023,14.7518085257029,0.724118382833565
96,2012,0.14,3009774.47107052,2588406.04512065,14.7665532039668,0.724842151214997
96,2013,0.14,3087915.83268101,2655607.61610567,14.7921844203262,0.726100304404005
96,2014,0.14,3166057.19429151,2722809.1870907,14.8171750619514,0.727327013859195
96,2015,0.15,3244198.555902,2757568.7725167,14.8298603326063,0.727949692607796
97,2011,0.16,2379821.43422117,1999050.00474578,14.5081831282875,0.712159603102507
97,2012,0.16,2458786.92232689,2065381.01475459,14.5408257623063,0.713761924019022
97,2013,0.16,2537752.41043261,2131712.02476339,14.5724364514385,0.715313590111672
97,2014,0.17,2616717.89853832,2171875.85578681,14.5911022621979,0.716229834155775
97,2015,0.17,2695683.38664404,2237417.21091455,14.6208331746818,0.717689228116218
98,2011,0.13,2472061.83985992,2150693.80067813,14.581301511004,0.715748747101755
98,2012,0.13,2560555.826863,2227683.56937081,14.6164732943202,0.717475215745373
98,2013,0.14,2649049.81386607,2278182.83992482,14.6388891220705,0.718575535947615
98,2014,0.14,2737543.80086915,2354287.66874747,14.6717491883186,0.720188529906285
98,2015,0.14,2826037.78787222,2430392.49757011,14.7035637353634,0.72175020272196
99,2011,0.13,3653271.26652366,3178346.00187558,14.971871808877,0.734920574880419
99,2012,0.13,3752654.24955963,3264809.19711688,14.99871218642,0.736238081865901
99,2013,0.13,3852037.23259559,3351272.39235816,15.0248509486969,0.737521148836043
99,2014,0.14,3951420.21563156,3398221.38544314,15.0387630250534,0.738204047493223
99,2015,0.14,4050803.19866753,3483690.75085408,15.0636031373957,0.739423367954666
100,2011,0.14,853361.877122641,733891.214325471,13.5061174498456,0.662971452557974
100,2012,0.15,837585.256290735,711947.467847125,13.4757608111556,0.661481343729749
100,2013,0.15,821808.635458829,698537.340140005,13.4567453454212,0.660547936258222
100,2014,0.15,806032.014626922,685127.212432884,13.4373612711648,0.659596434991189
100,2015,0.15,790255.393795016,671717.084725764,13.4175940147064,0.65862612455401
101,2011,0.32,167739.681534114,114062.983443198,11.6445148282038,0.571591424304948
101,2012,0.33,175650.048414087,117685.532437438,11.6757798639101,0.573126123393227
101,2013,0.33,183560.415294061,122985.478247021,11.7198296953604,0.575288386593591
101,2014,0.33,191470.782174034,128285.424056603,11.7620207309489,0.577359407540424
101,2015,0.34,199381.149054007,131591.558375645,11.787465748977,0.578608420857912
102,2011,0.7,14362369.5945158,4308710.87835474,15.2761495492788,0.749856581196399
102,2012,0.71,14524312.0413762,4212050.4919991,15.2534603772323,0.748742843410179
102,2013,0.71,14686254.4882366,4259013.80158861,15.2645484242664,0.749287119637271
102,2014,0.72,14848196.9350969,4157495.14182713,15.2404235620457,0.748102908481945
102,2015,0.73,15010139.3819573,4052737.63312847,15.2149034162694,0.746850207387227
103,2011,0.35,293917.901262412,191046.635820568,12.1602780781351,0.59690856761077
103,2012,0.36,300717.889146557,192459.449053797,12.1676459521395,0.597270232622871
103,2013,0.38,307517.877030701,190661.083759035,12.1582579451761,0.596809405842988
103,2014,0.39,314317.864914845,191733.897598055,12.163868955231,0.597084832108176
103,2015,0.4,321117.852798989,192670.711679393,12.1687430438307,0.597324085291844
104,2011,0.75,524160.486754853,131040.121688713,11.7832664589458,0.578402291344971
104,2012,0.75,546454.571410678,136613.642852669,11.8249194154886,0.580446899738539
104,2013,0.75,568748.656066503,142187.164016626,11.8649065581235,0.582409738736112
104,2014,0.75,591042.740722328,147760.685180582,11.9033560196577,0.584297097961149
104,2015,0.75,613336.825378153,153334.206344538,11.940381695013,0.58611456814556
105,2011,1,0,0,0,0
105,2012,1,0,0,0,0
105,2013,1,0,0,0,0
105,2014,1,0,0,0,0
105,2015,1,0,0,0,0
106,2011,0.13,8585893.81027746,7469727.61494139,15.8263692264546,0.776865078638969
106,2012,0.14,8829859.69507505,7593679.33776454,15.8428269248353,0.777672933615926
106,2013,0.14,9073825.57987264,7803489.99869047,15.8700817554676,0.779010784757873
106,2014,0.14,9317791.46467023,8013300.6596164,15.8966134263285,0.780313138334665
106,2015,0.14,9561757.34946781,8223111.32054232,15.9224593231741,0.781581829491697
107,2011,1,0,0,0,0
107,2012,1,0,0,0,0
107,2013,1,0,0,0,0
107,2014,1,0,0,0,0
107,2015,1,0,0,0,0
108,2011,1,170200.250149384,0,0,0
108,2012,1,169127.711536427,0,0,0
108,2013,1,168055.17292347,0,0,0
108,2014,1,166982.634310514,0,0,0
108,2015,1,165910.095697557,0,0,0
110,2011,0.92,685338.038095655,54827.0430476524,10.9119570764909,0.535632542817415
110,2012,0.92,696058.60387541,55684.6883100328,10.9274784505308,0.536394436672635
110,2013,0.92,706779.169655164,56542.3335724131,10.9427625890499,0.537144685406422
110,2014,0.92,717499.735434919,57399.9788347935,10.9578166350332,0.537883639644714
110,2015,0.92,728220.301214674,58257.6240971739,10.9726474136395,0.538611634412396
111,2011,0.86,57094.088722038,7993.17242108532,8.98646810785094,0.441116541223028
111,2012,0.87,57937.4250813965,7531.86526058155,8.92703076111078,0.43819895485886
111,2013,0.87,58780.761440755,7641.49898729815,8.94147992125574,0.438908217215353
111,2014,0.88,59624.0978001136,7154.89173601363,8.87569131539365,0.435678868162813
111,2015,0.88,60467.4341594721,7256.09209913665,8.88973449027335,0.436368202020829
112,2011,0.9,11240765.7270261,1124076.57270261,13.9324733219143,0.683899877981617
112,2012,0.91,11255764.6401978,1013018.8176178,13.8284463463344,0.678793531515912
112,2013,0.91,11270763.5533696,1014368.71980326,13.8297780118679,0.678858898653161
112,2014,0.91,11285762.4665414,1015718.62198873,13.8311079064264,0.678924178858997
112,2015,0.91,11300761.3797131,1017068.52417418,13.832436034714,0.678989372364332
113,2011,0.96,104656.411723414,4186.25646893656,8.33980101777029,0.409373753436364
113,2012,0.96,106398.991785081,4255.95967140324,8.35631049230506,0.410184149936611
113,2013,0.96,108141.571846748,4325.66287386992,8.37255182498017,0.410981384223598
113,2014,0.96,109884.151908415,4395.3660763366,8.38853358692819,0.411765877026394
113,2015,0.96,111626.731970082,4465.06927880328,8.40426394477492,0.412538029218142
114,2011,0.28,10460417.2218461,7531500.39972919,15.834604968975,0.777269344498637
114,2012,0.29,10617345.6696552,7538315.42545519,15.8355094293035,0.77731374151947
114,2013,0.29,10774274.1174644,7649734.62339972,15.8501816461728,0.778033953006318
114,2014,0.3,10931202.5652736,7651841.79569152,15.8504570651195,0.77804747242815
114,2015,0.31,11088131.0130828,7650810.39902713,15.8503222654105,0.778040855548118
115,2011,0.82,9205677.78024342,1657022.00044382,14.3205331770871,0.702948476279295
115,2012,0.82,9342467.06436551,1681644.07158579,14.335283081544,0.703672501197573
115,2013,0.82,9479256.34848759,1706266.14272777,14.3498185848849,0.704386001861203
115,2014,0.83,9616045.63260968,1634727.75754365,14.3069874510242,0.702283560568523
115,2015,0.83,9752834.91673176,1657981.9358444,14.3211123226126,0.70297690465271
116,2011,0.97,4144015.70852533,124320.47125576,11.7306259999568,0.575818342131671
116,2012,0.970278800631247,4138346.3516624,122996.616974711,11.7199202599775,0.575292832116589
116,2013,0.970279167764024,4132676.99479947,122826.599647912,11.7185370222752,0.575224933469021
116,2014,0.97027946216715,4127007.63793653,122656.886639754,11.7171543496149,0.575157062557531
116,2015,0.970279757191871,4121338.2810736,122487.174407944,11.7157697688617,0.575089097983956
117,2011,0.97,65962.4411397692,1978.87323419308,7.5907880985042,0.372607141201979
117,2012,0.97,67293.7002683605,2018.81100805082,7.61075922564732,0.37358745898912
117,2013,0.97,68624.9593969517,2058.74878190855,7.63033930381723,0.374548581451863
117,2014,0.97,69956.218525543,2098.68655576629,7.64954335341235,0.375491245892799
117,2015,0.97,71287.4776541343,2138.62432962403,7.66838554570108,0.37641614793348
118,2011,0.96,27952.1741664958,1118.08696665983,7.02026842348669,0.344602182777485
118,2012,0.96,28291.5183703165,1131.66073481266,7.0323247764806,0.345193990000145
118,2013,0.97,28630.8625741372,858.925877224117,6.75684619625876,0.331671640949318
118,2014,0.97,28970.2067779579,869.106203338738,6.7686152770015,0.332249346909914
118,2015,0.97,29309.5509817786,879.286529453359,6.78024745612708,0.33282033281463
119,2011,0.92,80751.741970979,6460.13935767832,8.77356095238272,0.430665620250001
119,2012,0.92,81675.4652543811,6534.03722035048,8.78493332158158,0.431223852928992
119,2013,0.92,82599.1885377832,6607.93508302265,8.79617781291089,0.431775808498573
119,2014,0.938351648351649,83522.9118211853,5149.04983864667,8.54676167101807,0.419532779923106
119,2015,0.944131868131867,84446.6351045874,4717.87574584317,8.45932586076798,0.415240839893534
120,2011,0.87,121272.34330162,15765.4046292106,9.665636665962,0.474454720546187
120,2012,0.87,122741.58912119,15956.4065857547,9.67767836317322,0.475045808364061
120,2013,0.88,124210.83494076,14905.3001928912,9.60953923430307,0.471701079768975
120,2014,0.88,125680.08076033,15081.6096912396,9.62129768303766,0.472278263838812
120,2015,0.88,127149.3265799,15257.919189588,9.63291947595976,0.472848739918523
121,2011,0.89,6819.8643462877,750.185078091647,6.62165206360151,0.325035399939425
121,2012,0.89,6866.82941589585,755.351235748543,6.62850586583849,0.325371830837607
121,2013,0.89,6913.794485504,760.51739340544,6.63531301305327,0.325705971592233
121,2014,0.89,6960.75955511214,765.683551062335,6.64207413613141,0.326037853171427
121,2015,0.89,7007.72462472029,770.849708719232,6.64878985324776,0.326367505919386
122,2011,0.89,215141.174580455,23665.52920385,10.0718170590504,0.494392797214511
122,2012,0.9,217043.097704775,21704.3097704775,9.98531219948062,0.490146554531127
122,2013,0.91,218945.020829095,19705.0518746185,9.88868106930657,0.485403246102801
122,2014,0.91,220846.943953414,19876.2249558073,9.89732988071888,0.485827788173179
122,2015,0.91,222748.867077734,20047.3980369961,9.90590453113848,0.486248689921218
123,2011,0.78,83972.1612275595,18473.8754700631,9.82416700533702,0.482236460173452
123,2012,0.78,84330.4851626062,18552.7067357734,9.82842487210433,0.482445465028178
123,2013,0.78,84688.8090976529,18631.5380014836,9.8326646862806,0.482653583739825
123,2014,0.78,85047.1330326997,18710.3692671939,9.83688660029926,0.482860823790856
123,2015,0.78,85405.4569677464,18789.2005329042,9.84109076467117,0.483067192569358
124,2011,0.95,341271.309646333,17063.5654823167,9.74475939850955,0.478338598583098
124,2012,0.95,342419.741904066,17120.9870952033,9.74811871160534,0.478503496355606
124,2013,0.96,343568.174161799,13742.726966472,9.52833777837421,0.467715163950689
124,2014,0.96,344716.606419532,13788.6642567813,9.53167462362956,0.46787895884986
124,2015,0.96,345865.038677265,13834.6015470906,9.53500037136908,0.468042209008013
125,2011,0.81,149856.502116288,28472.7354020947,10.256737376516,0.503469935180539
125,2012,0.8,150372.318582486,30074.4637164972,10.3114649593939,0.506156334528855
125,2013,0.78,150888.135048683,33195.3897107103,10.4101964053383,0.511002740638823
125,2014,0.78,151403.951514881,33308.8693332738,10.4136090084323,0.511170254244319
125,2015,0.78,151919.767981078,33422.3489558372,10.4170100052629,0.511337198136022
126,2011,0.92,1560347.71678582,124827.817342866,11.7346986164583,0.576018253652339
126,2012,0.92,1566016.63896223,125281.331116978,11.7383251183071,0.576196266853195
126,2013,0.92,1571685.56113864,125734.844891091,11.7419385161476,0.576373636820834
126,2014,0.92,1577354.48331506,126188.358665205,11.7455389043391,0.576550368187044
126,2015,0.92,1583023.40549147,126641.872439318,11.7491263762253,0.576726465533763
127,2011,0.84,170986.041223181,27357.766595709,10.2167922901541,0.50150916058886
127,2012,0.85,171428.844433223,25714.3266649835,10.1548424614137,0.498468244641085
127,2013,0.86,171871.647643264,24062.030670057,10.0884319446075,0.495208367999583
127,2014,0.87,172314.450853305,22400.8786109296,10.0169001008859,0.491697102048256
127,2015,0.87,172757.254063346,22458.443028235,10.0194664295983,0.491823074792125
129,2011,0.74,4037172.27020685,1049664.79025378,13.8639823764707,0.680537879853255
129,2012,0.74,4105744.62782828,1067493.60323535,13.8808249685549,0.681364628012403
129,2013,0.75,4174316.98544971,1043579.24636243,13.8581679037045,0.680252466264193
129,2014,0.76,4242889.34307114,1018293.44233707,13.8336396703594,0.679048454930078
129,2015,0.77,4311461.70069257,991636.191159291,13.8071125846513,0.677746326423545
130,2011,0.97,1683360.22130282,50500.8066390846,10.8297643896549,0.531597970692329
130,2012,0.97,1706059.1594454,51181.774783362,10.8431583244099,0.53225543546064
130,2013,0.97,1728758.09758797,51862.7429276391,10.8563752301797,0.53290421045087
130,2014,0.97,1751457.03573055,52543.7110719166,10.8694197256057,0.533544522377117
130,2015,0.97,1774155.97387313,53224.679216194,10.8822962509051,0.534176589195237
131,2011,0.72,1975478.58278867,553134.003180828,13.2233573794275,0.649091678795708
131,2012,0.73,1991226.01569948,537631.02423886,13.1949296353136,0.647696253139288
131,2013,0.74,2006973.44861029,521813.096638675,13.1650666667255,0.646230376973465
131,2014,0.75,2022720.88152111,505680.220380277,13.1336617504882,0.644688811604097
131,2015,0.76,2038468.31443192,489232.395463661,13.1005949459265,0.643065669532871
132,2011,0.82,8170118.63142567,1470621.35365662,14.2011962389936,0.697090613463761
132,2012,0.83,8276877.09319564,1407069.10584326,14.1570201613252,0.694922153246463
132,2013,0.83,8383635.55496561,1425218.04434415,14.1698360752011,0.695551244846601
132,2014,0.84,8490394.01673557,1358463.04267769,14.1218652390976,0.693196512258935
132,2015,0.84,8597152.47850554,1375544.39656089,14.1343608624815,0.693809881838772
133,2011,0.75,3041262.51335029,760315.628337572,13.5414902417357,0.664707788059834
133,2012,0.76,3098309.62323693,743594.309576863,13.5192522270861,0.663616196125364
133,2013,0.78,3155356.73312357,694178.481287185,13.4504858246224,0.660240676706265
133,2014,0.79,3212403.84301021,674604.807032144,13.4218838096843,0.658836696660929
133,2015,0.8,3269450.95289685,653890.19057937,13.3906962413365,0.657305800193749
134,2011,0.89,4611539.18598237,507269.310458061,13.1367992972178,0.644842823585741
134,2012,0.89,4624193.15321916,508661.246854107,13.1395395131052,0.644977331886437
134,2013,0.9,4636847.12045594,463684.712045594,13.0469622569775,0.640433014972511
134,2014,0.9,4649501.08769272,464950.108769272,13.04968753661,0.640566790100951
134,2015,0.91,4662155.0549295,419593.954943655,12.9470451319421,0.635528407725751
135,2011,0.86,23334277.9223102,3266798.90912343,14.999321442648,0.736267988275939
135,2012,0.87,23676032.1022805,3077884.17329647,14.9397532870634,0.73334398093032
135,2013,0.88,24017786.2822509,2882134.35387011,14.8740420196956,0.730118428173352
135,2014,0.88,24359540.4622212,2923144.85546654,14.8881709420844,0.730811971098176
135,2015,0.89,24701294.6421916,2717142.41064108,14.8150916697322,0.727224746899723
136,2011,0.65,1769802.67265161,619430.935428064,13.3365581038425,0.654648334805457
136,2012,0.66,1803199.68932621,613087.894370911,13.3262652196916,0.654143090542485
136,2013,0.66,1836596.7060008,624442.880040272,13.3446167406831,0.655043907122349
136,2014,0.67,1869993.7226754,617097.928482882,13.3327846279325,0.654463107125142
136,2015,0.67,1903390.73935,628118.9439855,13.3504864208209,0.655332030662026
137,2011,0.82,7105878.06016229,1279058.05082921,14.0616352490255,0.690240017607239
137,2012,0.83,7214126.86022551,1226401.56623834,14.0195956990346,0.688176432596531
137,2013,0.84,7322375.66028873,1171580.1056462,13.9738647668393,0.685931649618972
137,2014,0.85,7430624.46035195,1114593.66905279,13.9240013712717,0.683484017432176
137,2015,0.86,7538873.26041517,1055442.25645812,13.8694713849563,0.680807317457532
138,2011,0.73,15879866.861837,4287564.05269599,15.2712295429817,0.749615074062058
138,2012,0.74,16140928.7093403,4196641.46442848,15.2497953503211,0.748562939139098
138,2013,0.75,16401990.5568435,4100497.63921088,15.2266191435992,0.747425294402018
138,2014,0.76,16663052.4043467,3999132.57704321,15.2015882898826,0.746196611065823
138,2015,0.77,16924114.2518499,3892546.27792548,15.174574328519,0.744870583414203
139,2011,0.94,16047338.2733806,962840.296402837,13.7776438759559,0.676299803195729
139,2012,0.94,16587611.6690863,995256.700145179,13.8107569777281,0.677925217846692
139,2013,0.95,17127885.064792,856394.253239601,13.6604872929915,0.670548966934083
139,2014,0.95,17668158.4604978,883407.923024891,13.6915434788688,0.672073414262374
139,2015,0.95,18208431.8562035,910421.592810176,13.7216641584019,0.673551940621725
140,2011,0.98,990419.823696001,19808.39647392,9.89391167350009,0.485659999479396
140,2012,0.984614485981308,992914.650233252,15276.502270528,9.63413658538814,0.472908483868525
140,2013,0.984604651162791,995409.476770502,15324.6761307458,9.63728487929257,0.473063023394089
140,2014,0.99,997904.303307752,9979.04303307753,9.20834268122783,0.452007643624854
140,2015,0.99,1000399.129845,10003.99129845,9.21083937729732,0.452130198328374
141,2011,0.91,67982.6232368421,6118.43609131579,8.71922522931918,0.427998456027641
141,2012,0.91,67806.0522266556,6102.544700399,8.71662497981516,0.427870818222246
141,2013,0.91,67629.481216469,6086.65330948221,8.71401795138292,0.427742847661277
141,2014,0.91,67452.9102062825,6070.76191856542,8.71140410858432,0.427614542605188
141,2015,0.91,67276.3391960959,6054.87052764863,8.70878341570259,0.42748590130076
143,2011,0.99,364723.348532929,3647.23348532929,8.20199835279994,0.402609468044872
143,2012,0.99,367097.562930443,3670.97562930443,8.20848511481869,0.402927882130485
143,2013,0.99,369471.777327958,3694.71777327958,8.21493006980259,0.4032442440445
143,2014,0.99,371845.991725472,3718.45991725472,8.22133375319337,0.403558580070014
143,2015,0.99,374220.206122986,3742.20206122986,8.22769669021168,0.403870915988403
144,2011,1,41.883769115516,0,0,0
144,2012,1,42.9588840896232,0,0,0
144,2013,1,44.0339990637304,0,0,0
144,2014,1,45.1091140378376,0,0,0
144,2015,1,46.1842290119448,0,0,0
145,2011,0.99,89645.3163404544,896.453163404545,6.79956093337904,0.333768368703939
145,2012,0.99,89389.8547427449,893.89854742745,6.79671035702005,0.333628443166021
145,2013,0.99,89134.3931450353,891.343931450354,6.79385163164053,0.333488117619146
145,2014,0.99,88878.9315473257,888.789315473258,6.79098471051524,0.33334738976972
145,2015,0.99,88623.4699496161,886.234699496162,6.78810954651588,0.33320625730437
146,2011,0.908888888888889,300.952960165577,27.4201585928637,3.34709870297934,0.16429820762402
146,2012,0.912222222222222,309.551616043529,27.1717529638209,3.33831980798986,0.163867280173208
146,2013,0.915555555555556,318.15027192148,26.8660229622583,3.32740813171526,0.163331661414044
146,2014,0.917777777777778,326.748927799432,26.8660229523977,3.3274081313614,0.163331661396674
146,2015,0.918888888888889,335.347583677383,27.2004151204988,3.33933669842079,0.163917196022718
147,2011,0.97,457395.714762185,13721.8714428656,9.52681916822062,0.467640620309029
147,2012,0.97,463667.70075339,13910.0310226017,9.54043740313412,0.468309095243844
147,2013,0.97,469939.686744595,14098.1906023379,9.55387267062907,0.468968588902158
147,2014,0.97,476211.672735799,14286.350182074,9.56712982210401,0.469619339423377
147,2015,0.97,482483.658727004,14474.5097618101,9.58021351852646,0.47026157559926
148,2011,0.725046728971963,43656.4301160885,12003.4782618255,9.39303504763809,0.461073592213712
148,2012,0.727168209876543,44593.9581764079,12166.6494379599,9.40653602336302,0.461736311275689
148,2013,0.727146118721461,45531.4862367272,12423.4427400714,9.42742100006539,0.462761486970512
148,2014,0.727144992526158,46469.0142970466,12679.3032433227,9.4478051427938,0.463762078351712
148,2015,0.727185185185185,47406.542357366,12933.2070742355,9.46763079194761,0.464735255096711
149,2011,1,0,0,0,0
149,2012,1,0,0,0,0
149,2013,1,0,0,0,0
149,2014,1,0,0,0,0
149,2015,1,0,0,0,0
150,2011,1,0,0,0,0
150,2012,1,0,0,0,0
150,2013,1,0,0,0,0
150,2014,1,0,0,0,0
150,2015,1,0,0,0,0
151,2011,0.62,80928.4686784662,30752.8180978172,10.3337694313094,0.507251188634727
151,2012,0.62,80833.8095826887,30716.8476414217,10.3325991210512,0.507193741904037
151,2013,0.62,80739.1504869111,30680.8771850262,10.331427439562,0.507136227864069
151,2014,0.62,80644.4913911335,30644.9067286307,10.3302543836247,0.507078646356906
151,2015,0.62,80549.8322953559,30608.9362722352,10.329079950011,0.507020997224078
152,2011,0.97,219352.206475413,6580.5661942624,8.79202801944041,0.431572108611085
152,2012,0.97,221007.930286744,6630.23790860233,8.79954677896419,0.431941180103424
152,2013,0.97,222663.654098075,6679.90962294226,8.80700942835939,0.432307497331734
152,2014,0.97,224319.377909406,6729.58133728219,8.81441679889073,0.432671101100103
152,2015,0.97,225975.101720737,6779.25305162212,8.82176970348605,0.433032031312519
153,2011,0.97,41757.0221619639,1252.71066485892,7.13386296479308,0.350178169979744
153,2012,0.97,41713.2850911794,1251.39855273538,7.13281583385863,0.350126769722105
153,2013,0.98,41669.548020395,833.390960407901,6.72670206998442,0.330191963665569
153,2014,0.98,41625.8109496106,832.516218992213,6.7256531609004,0.33014047612434
153,2015,0.98,41582.0738788261,831.641477576523,6.72460315045078,0.33008893452065
154,2011,0.98,2079.88621360653,41.5977242721306,3.75180083100638,0.184163721060263
154,2012,0.97,2080.16012723491,62.4048038170474,4.14953962855775,0.203687427212716
154,2013,0.97,2080.43404086328,62.4130212258985,4.14966922246712,0.203693788556948
154,2014,0.97,2080.70795449166,62.4212386347499,4.14979879958409,0.203700149076896
154,2015,0.97,2080.98186812004,62.4294560436013,4.14992835991301,0.203706508772773
155,2011,0.92,190291.135190267,15223.2908152214,9.63064751121217,0.472737216545913
155,2012,0.93,190631.881842832,13344.2317289982,9.49891442616881,0.4662708671257
155,2013,0.93,190972.628495398,13368.0839946779,9.50070015575775,0.46635852279313
155,2014,0.93,191313.375147963,13391.9362603574,9.50248270219991,0.46644602221022
155,2015,0.93,191654.121800529,13415.788526037,9.50426207682334,0.466533365933027
156,2011,0.87,11371.0374995026,1478.23487493534,7.29928025668475,0.358297967744784
156,2012,0.89,11597.0889864906,1275.67978851397,7.15201807166313,0.351069345228122
156,2013,0.9,11823.1404734786,1182.31404734786,7.07607429565264,0.347341511845851
156,2014,0.92,12049.1919604666,963.935356837328,6.87206111136187,0.337327167040062
156,2015,0.93,12275.2434474546,859.267041321821,6.75724285421323,0.331691111600393
157,2011,0.725046728971963,46.8577516221663,12.8836920815339,2.63071491981742,0.129133253737345
157,2012,0.727168209876543,44.0275502127354,12.012115339291,2.56588087264275,0.125950760871411
157,2013,0.727146118721461,41.1973488033046,11.2408565193674,2.5047792517084,0.122951480690788
157,2014,0.727144992526158,38.3671473938737,10.4686682889054,2.43961882055636,0.119752966695142
157,2015,0.727185185185185,35.5369459844428,9.69500533782984,2.36977684163007,0.116324650719789
158,2011,1,0,0,0,0
158,2012,1,0,0,0,0
158,2013,1,0,0,0,0
158,2014,1,0,0,0,0
158,2015,1,0,0,0,0
159,2011,1,0,0,0,0
159,2012,1,0,0,0,0
159,2013,1,0,0,0,0
159,2014,1,0,0,0,0
159,2015,1,0,0,0,0
161,2011,0.97,25393.0801083389,761.792403250168,6.63698591464438,0.325788088899591
161,2012,0.98,25241.7177890067,504.834355780134,6.22620925557513,0.305624396457899
161,2013,0.98,25090.3554696744,501.807109393488,6.22020661622132,0.305329746382009
161,2014,0.99,24938.9931503422,249.389931503422,5.52301942876664,0.271107091049116
161,2015,0.99,24787.6308310099,247.876308310099,5.51695601926697,0.270809457964081
162,2011,1,4876538.2720355,0,0,0
162,2012,1,4913485.58860759,0,0,0
162,2013,1,4950432.90517969,0,0,0
162,2014,1,4987380.22175178,0,0,0
162,2015,1,5024327.53832387,0,0,0
163,2011,1,106273763.830687,0,0,0
163,2012,1,106846318.876036,0,0,0
163,2013,1,107418873.921384,0,0,0
163,2014,1,107991428.966732,0,0,0
163,2015,1,108563984.01208,0,0,0
164,2011,0.86,273234.954107646,38252.8935750704,10.5520006268864,0.517963449450053
164,2012,0.86,279542.705773625,39135.9788083075,10.5748230486072,0.519083728030132
164,2013,0.87,285850.457439605,37160.5594671486,10.5230301583322,0.516541383213028
164,2014,0.87,292158.209105584,37980.5671837259,10.5448562469095,0.517612755034097
164,2015,0.87,298465.960771563,38800.5749003032,10.5662161150016,0.518661241605314
166,2011,0.85,3008965.27544966,451344.791317449,13.0199890460289,0.639108987626448
166,2012,0.85,3019479.93610275,452921.990415413,13.0234773909307,0.63928021915136
166,2013,0.85,3029994.59675585,454499.189513378,13.0269536095707,0.639450855437452
166,2014,0.85,3040509.25740894,456076.388611341,13.0304177859641,0.639620900608757
166,2015,0.85,3051023.91806203,457653.587709305,13.0338700032559,0.639790358746596
167,2011,0.84,778039.138533857,124486.262165417,11.7319586777283,0.575883758956399
167,2012,0.85,780539.004330126,117080.850649519,11.6706285473901,0.57287326199109
167,2013,0.85,783038.870126394,117455.830518959,11.6738261452198,0.57303022168626
167,2014,0.86,785538.735922663,109975.423029173,11.6080212857029,0.569800074794575
167,2015,0.86,788038.601718931,110325.40424065,11.6111985622747,0.569956036985179
168,2011,0.79,481602.65450069,101136.557445145,11.5242368241065,0.565687367614839
168,2012,0.79,486065.673711023,102073.791479315,11.5334610733673,0.566140156060809
168,2013,0.79,490528.692921357,103011.025513485,11.5426010129548,0.566588806018662
168,2014,0.79,494991.712131691,103948.259547655,11.5516581701021,0.56703339245531
168,2015,0.79,499454.731342025,104885.493581825,11.5606340309167,0.567473988318948
169,2011,0.92,207732.547318298,16618.6037854638,9.71833822850216,0.477041669134414
169,2012,0.91,210641.060962247,18957.6954866022,9.8500179699927,0.483505400092821
169,2013,0.91,213549.574606196,19219.4617145576,9.8637307048454,0.484178513722819
169,2014,0.91,216458.088250145,19481.227942513,9.87725794142225,0.484842521844749
169,2015,0.9,219366.601894093,21936.6601894093,9.9959600822629,0.490669224524265
171,2011,0.83,72919539.258328,12396321.6739158,16.3329104280379,0.801729541534484
171,2012,0.84,73673803.7206471,11787808.5953035,16.2825764702919,0.799258810978216
171,2013,0.85,74428068.1829662,11164210.2274449,16.2282237938683,0.796590814570456
171,2014,0.85,75182332.6452853,11277349.8967928,16.2383069268776,0.797085762830929
171,2015,0.86,75936597.1076044,10631123.5950646,16.179296539178,0.794189134499769
172,2011,0.95,17348286.5277833,867414.326389166,13.6732731795715,0.67117658459176
172,2012,0.95,17561135.107433,878056.755371651,13.6854676510593,0.67177517160283
172,2013,0.95,17773983.6870826,888699.184354131,13.697515207169,0.672366547015007
172,2014,0.95,17986832.2667322,899341.613336611,13.7094193457868,0.672950882528167
