"rgn_id","year","basic_sani_prop","method","inhab"
58,2010,0.977,"UN georegion (r2)",NA
58,2011,0.977,"UN georegion (r2)",NA
58,2012,0.979,"UN georegion (r2)",NA
58,2013,0.979,"UN georegion (r2)",NA
58,2014,0.982,"UN georegion (r2)",NA
58,2015,0.982,"UN georegion (r2)",NA
59,2000,0.99,NA,NA
59,2001,0.99,NA,NA
59,2002,0.99,NA,NA
59,2003,0.99,NA,NA
59,2004,0.99,NA,NA
59,2005,0.99,NA,NA
59,2006,0.99,NA,NA
59,2007,0.99,NA,NA
59,2008,0.99,NA,NA
59,2009,0.99,NA,NA
59,2010,0.99,NA,NA
59,2011,0.99,NA,NA
59,2012,0.99,NA,NA
59,2013,0.99,NA,NA
59,2014,0.99,NA,NA
59,2015,0.99,NA,NA
60,2000,0.959818181818182,"UN georegion (r2)",NA
60,2001,0.961387878787879,"UN georegion (r2)",NA
60,2002,0.963957575757576,"UN georegion (r2)",NA
60,2003,0.965527272727273,"UN georegion (r2)",NA
60,2004,0.96609696969697,"UN georegion (r2)",NA
60,2005,0.967666666666667,"UN georegion (r2)",NA
60,2006,0.97,"UN georegion (r2)",NA
60,2007,0.972,"UN georegion (r2)",NA
60,2008,0.973,"UN georegion (r2)",NA
60,2009,0.975,"UN georegion (r2)",NA
60,2010,0.977,"UN georegion (r2)",NA
60,2011,0.977,"UN georegion (r2)",NA
60,2012,0.979,"UN georegion (r2)",NA
60,2013,0.979,"UN georegion (r2)",NA
60,2014,0.982,"UN georegion (r2)",NA
60,2015,0.982,"UN georegion (r2)",NA
61,2000,0.8,NA,NA
61,2001,0.81,NA,NA
61,2002,0.82,NA,NA
61,2003,0.83,NA,NA
61,2004,0.84,NA,NA
61,2005,0.85,NA,NA
61,2006,0.86,NA,NA
61,2007,0.87,NA,NA
61,2008,0.88,NA,NA
61,2009,0.88,NA,NA
61,2010,0.89,NA,NA
61,2011,0.9,NA,NA
61,2012,0.91,NA,NA
61,2013,0.92,NA,NA
61,2014,0.93,NA,NA
61,2015,0.93,NA,NA
62,2000,0.69,NA,NA
62,2001,0.7,NA,NA
62,2002,0.71,NA,NA
62,2003,0.72,NA,NA
62,2004,0.73,NA,NA
62,2005,0.74,NA,NA
62,2006,0.75,NA,NA
62,2007,0.76,NA,NA
62,2008,0.77,NA,NA
62,2009,0.78,NA,NA
62,2010,0.79,NA,NA
62,2011,0.8,NA,NA
62,2012,0.81,NA,NA
62,2013,0.82,NA,NA
62,2014,0.83,NA,NA
62,2015,0.83,NA,NA
63,2000,0.743333333333333,"UN georegion (r2)",NA
63,2001,0.746666666666667,"UN georegion (r2)",NA
63,2002,0.751666666666667,"UN georegion (r2)",NA
63,2003,0.756666666666667,"UN georegion (r2)",NA
63,2004,0.76,"UN georegion (r2)",NA
63,2005,0.765,"UN georegion (r2)",NA
63,2006,0.771666666666667,"UN georegion (r2)",NA
63,2007,0.778333333333333,"UN georegion (r2)",NA
63,2008,0.783333333333333,"UN georegion (r2)",NA
63,2009,0.786666666666667,"UN georegion (r2)",NA
63,2010,0.793333333333333,"UN georegion (r2)",NA
63,2011,0.8,"UN georegion (r2)",NA
63,2012,0.805,"UN georegion (r2)",NA
63,2013,0.81,"UN georegion (r2)",NA
63,2014,0.815,"UN georegion (r2)",NA
63,2015,0.818333333333333,"UN georegion (r2)",NA
64,2000,0.23,NA,NA
64,2001,0.25,NA,NA
64,2002,0.26,NA,NA
64,2003,0.27,NA,NA
64,2004,0.29,NA,NA
64,2005,0.3,NA,NA
64,2006,0.32,NA,NA
64,2007,0.33,NA,NA
64,2008,0.34,NA,NA
64,2009,0.36,NA,NA
64,2010,0.37,NA,NA
64,2011,0.39,NA,NA
64,2012,0.4,NA,NA
64,2013,0.42,NA,NA
64,2014,0.43,NA,NA
64,2015,0.45,NA,NA
65,2000,0.55,NA,NA
65,2001,0.54,NA,NA
65,2002,0.53,NA,NA
65,2003,0.52,NA,NA
65,2004,0.51,NA,NA
65,2005,0.5,NA,NA
65,2006,0.49,NA,NA
65,2007,0.48,NA,NA
65,2008,0.47,NA,NA
65,2009,0.47,NA,NA
65,2010,0.46,NA,NA
65,2011,0.45,NA,NA
65,2012,0.44,NA,NA
65,2013,0.43,NA,NA
65,2014,0.42,NA,NA
65,2015,0.42,NA,NA
66,2000,0.39,NA,NA
66,2001,0.39,NA,NA
66,2002,0.4,NA,NA
66,2003,0.4,NA,NA
66,2004,0.41,NA,NA
66,2005,0.42,NA,NA
66,2006,0.42,NA,NA
66,2007,0.43,NA,NA
66,2008,0.44,NA,NA
66,2009,0.44,NA,NA
66,2010,0.45,NA,NA
66,2011,0.46,NA,NA
66,2012,0.46,NA,NA
66,2013,0.47,NA,NA
66,2014,0.48,NA,NA
66,2015,0.48,NA,NA
67,2000,1,NA,NA
67,2001,1,NA,NA
67,2002,1,NA,NA
67,2003,1,NA,NA
67,2004,1,NA,NA
67,2005,1,NA,NA
67,2006,1,NA,NA
67,2007,1,NA,NA
67,2008,1,NA,NA
67,2009,1,NA,NA
67,2010,1,NA,NA
67,2011,1,NA,NA
67,2012,1,NA,NA
67,2013,1,NA,NA
67,2014,1,NA,NA
67,2015,1,NA,NA
68,2000,1,NA,NA
68,2001,1,NA,NA
68,2002,1,NA,NA
68,2003,1,NA,NA
68,2004,1,NA,NA
68,2005,1,NA,NA
68,2006,1,NA,NA
68,2007,1,NA,NA
68,2008,1,NA,NA
68,2009,1,NA,NA
68,2010,1,NA,NA
68,2011,1,NA,NA
68,2012,1,NA,NA
68,2013,1,NA,NA
68,2014,1,NA,NA
68,2015,1,NA,NA
69,2000,0.87,NA,NA
69,2001,0.86,NA,NA
69,2002,0.87,NA,NA
69,2003,0.87,NA,NA
69,2004,0.88,NA,NA
69,2005,0.88,NA,NA
69,2006,0.89,NA,NA
69,2007,0.89,NA,NA
69,2008,0.9,NA,NA
69,2009,0.9,NA,NA
69,2010,0.91,NA,NA
69,2011,0.91,NA,NA
69,2012,0.91,NA,NA
69,2013,0.92,NA,NA
69,2014,0.92,NA,NA
69,2015,0.93,NA,NA
70,2000,0.99,NA,NA
70,2001,0.99,NA,NA
70,2002,0.99,NA,NA
70,2003,0.99,NA,NA
70,2004,0.99,NA,NA
70,2005,0.99,NA,NA
70,2006,0.99,NA,NA
70,2007,0.99,NA,NA
70,2008,0.99,NA,NA
70,2009,0.99,NA,NA
70,2010,0.99,NA,NA
70,2011,0.99,NA,NA
70,2012,1,NA,NA
70,2013,1,NA,NA
70,2014,1,NA,NA
70,2015,1,NA,NA
71,2000,0.86,NA,NA
71,2001,0.86,NA,NA
71,2002,0.86,NA,NA
71,2003,0.86,NA,NA
71,2004,0.86,NA,NA
71,2005,0.86,NA,NA
71,2006,0.86,NA,NA
71,2007,0.86,NA,NA
71,2008,0.86,NA,NA
71,2009,0.86,NA,NA
71,2010,0.86,NA,NA
71,2011,0.86,NA,NA
71,2012,0.86,NA,NA
71,2013,0.86,NA,NA
71,2014,0.86,NA,NA
71,2015,0.86,NA,NA
72,2000,0.813272727272728,"lm prediction",NA
72,2001,0.813818181818182,"lm prediction",NA
72,2002,0.814363636363637,"lm prediction",NA
72,2003,0.814909090909091,"lm prediction",NA
72,2004,0.815454545454546,"lm prediction",NA
72,2005,0.816,"lm prediction",NA
72,2006,0.81,NA,NA
72,2007,0.82,NA,NA
72,2008,0.82,NA,NA
72,2009,0.82,NA,NA
72,2010,0.82,NA,NA
72,2011,0.82,NA,NA
72,2012,0.82,NA,NA
72,2013,0.82,NA,NA
72,2014,0.82,NA,NA
72,2015,0.82,NA,NA
73,2000,0.84,NA,NA
73,2001,0.84,NA,NA
73,2002,0.84,NA,NA
73,2003,0.85,NA,NA
73,2004,0.85,NA,NA
73,2005,0.85,NA,NA
73,2006,0.86,NA,NA
73,2007,0.86,NA,NA
73,2008,0.86,NA,NA
73,2009,0.87,NA,NA
73,2010,0.87,NA,NA
73,2011,0.87,NA,NA
73,2012,0.88,NA,NA
73,2013,0.88,NA,NA
73,2014,0.88,NA,NA
73,2015,0.89,NA,NA
74,2000,0.97,NA,NA
74,2001,0.96,NA,NA
74,2002,0.95,NA,NA
74,2003,0.95,NA,NA
74,2004,0.94,NA,NA
74,2005,0.93,NA,NA
74,2006,0.92,NA,NA
74,2007,0.91,NA,NA
74,2008,0.9,NA,NA
74,2009,0.9,NA,NA
74,2010,0.89,NA,NA
74,2011,0.88,NA,NA
74,2012,0.87,NA,NA
74,2013,0.86,NA,NA
74,2014,0.86,NA,NA
74,2015,0.85,NA,NA
75,2000,0.95,NA,NA
75,2001,0.95,NA,NA
75,2002,0.95,NA,NA
75,2003,0.95,NA,NA
75,2004,0.95,NA,NA
75,2005,0.95,NA,NA
75,2006,0.95,NA,NA
75,2007,0.95,NA,NA
75,2008,0.95,NA,NA
75,2009,0.95,NA,NA
75,2010,0.96,NA,NA
75,2011,0.96,NA,NA
75,2012,0.96,NA,NA
75,2013,0.96,NA,NA
75,2014,0.96,NA,NA
75,2015,0.96,NA,NA
76,2000,0.83,NA,NA
76,2001,0.83,NA,NA
76,2002,0.84,NA,NA
76,2003,0.85,NA,NA
76,2004,0.86,NA,NA
76,2005,0.87,NA,NA
76,2006,0.88,NA,NA
76,2007,0.89,NA,NA
76,2008,0.9,NA,NA
76,2009,0.91,NA,NA
76,2010,0.92,NA,NA
76,2011,0.93,NA,NA
76,2012,0.94,NA,NA
76,2013,0.95,NA,NA
76,2014,0.96,NA,NA
76,2015,0.96,NA,NA
77,2000,0.93,NA,NA
77,2001,0.93,NA,NA
77,2002,0.93,NA,NA
77,2003,0.93,NA,NA
77,2004,0.93,NA,NA
77,2005,0.93,NA,NA
77,2006,0.93,NA,NA
77,2007,0.93,NA,NA
77,2008,0.93,NA,NA
77,2009,0.93,NA,NA
77,2010,0.93,NA,NA
77,2011,0.93,NA,NA
77,2012,0.93,NA,NA
77,2013,0.93,NA,NA
77,2014,0.93,NA,NA
77,2015,0.93,NA,NA
78,2000,0.75,NA,NA
78,2001,0.75,NA,NA
78,2002,0.75,NA,NA
78,2003,0.77,NA,NA
78,2004,0.78,NA,NA
78,2005,0.8,NA,NA
78,2006,0.81,NA,NA
78,2007,0.83,NA,NA
78,2008,0.84,NA,NA
78,2009,0.86,NA,NA
78,2010,0.88,NA,NA
78,2011,0.89,NA,NA
78,2012,0.91,NA,NA
78,2013,0.92,NA,NA
78,2014,0.94,NA,NA
78,2015,0.95,NA,NA
79,2000,1,NA,NA
79,2001,1,NA,NA
79,2002,1,NA,NA
79,2003,1,NA,NA
79,2004,1,NA,NA
79,2005,1,NA,NA
79,2006,1,NA,NA
79,2007,1,NA,NA
79,2008,1,NA,NA
79,2009,1,NA,NA
79,2010,1,NA,NA
79,2011,1,NA,NA
79,2012,1,NA,NA
79,2013,1,NA,NA
79,2014,1,NA,NA
79,2015,1,NA,NA
80,2000,0.97,NA,NA
80,2001,0.97,NA,NA
80,2002,0.97,NA,NA
80,2003,0.97,NA,NA
80,2004,0.97,NA,NA
80,2005,0.97,NA,NA
80,2006,0.98,NA,NA
80,2007,0.98,NA,NA
80,2008,0.98,NA,NA
80,2009,0.98,NA,NA
80,2010,0.98,NA,NA
80,2011,0.98,NA,NA
80,2012,0.98,NA,NA
80,2013,0.98,NA,NA
80,2014,0.99,NA,NA
80,2015,0.99,NA,NA
81,2000,1,NA,NA
81,2001,1,NA,NA
81,2002,1,NA,NA
81,2003,1,NA,NA
81,2004,1,NA,NA
81,2005,1,NA,NA
81,2006,1,NA,NA
81,2007,1,NA,NA
81,2008,1,NA,NA
81,2009,1,NA,NA
81,2010,1,NA,NA
81,2011,1,NA,NA
81,2012,1,NA,NA
81,2013,0.99,NA,NA
81,2014,0.99,NA,NA
81,2015,0.99,NA,NA
82,2000,0.88,NA,NA
82,2001,0.89,NA,NA
82,2002,0.9,NA,NA
82,2003,0.91,NA,NA
82,2004,0.91,NA,NA
82,2005,0.92,NA,NA
82,2006,0.93,NA,NA
82,2007,0.94,NA,NA
82,2008,0.94,NA,NA
82,2009,0.95,NA,NA
82,2010,0.96,NA,NA
82,2011,0.96,NA,NA
82,2012,0.97,NA,NA
82,2013,0.97,NA,NA
82,2014,0.98,NA,NA
82,2015,0.98,NA,NA
84,2000,0.84,NA,NA
84,2001,0.84,NA,NA
84,2002,0.84,NA,NA
84,2003,0.85,NA,NA
84,2004,0.85,NA,NA
84,2005,0.85,NA,NA
84,2006,0.86,NA,NA
84,2007,0.86,NA,NA
84,2008,0.86,NA,NA
84,2009,0.86,NA,NA
84,2010,0.87,NA,NA
84,2011,0.87,NA,NA
84,2012,0.87,NA,NA
84,2013,0.87,NA,NA
84,2014,0.87,NA,NA
84,2015,0.87,NA,NA
85,2000,0.963461538461538,"UN georegion (r2)",NA
85,2001,0.962891483516483,"UN georegion (r2)",NA
85,2002,0.964375,"UN georegion (r2)",NA
85,2003,0.965,"UN georegion (r2)",NA
85,2004,0.96625,"UN georegion (r2)",NA
85,2005,0.966875,"UN georegion (r2)",NA
85,2006,0.9675,"UN georegion (r2)",NA
85,2007,0.968125,"UN georegion (r2)",NA
85,2008,0.969375,"UN georegion (r2)",NA
85,2009,0.97,"UN georegion (r2)",NA
85,2010,0.970625,"UN georegion (r2)",NA
85,2011,0.970625,"UN georegion (r2)",NA
85,2012,0.9725,"UN georegion (r2)",NA
85,2013,0.97375,"UN georegion (r2)",NA
85,2014,0.974375,"UN georegion (r2)",NA
85,2015,0.975625,"UN georegion (r2)",NA
86,2000,0.985384615384615,"lm prediction",NA
86,2001,0.986263736263736,"lm prediction",NA
86,2002,0.99,NA,NA
86,2003,0.99,NA,NA
86,2004,0.99,NA,NA
86,2005,0.99,NA,NA
86,2006,0.99,NA,NA
86,2007,0.99,NA,NA
86,2008,0.99,NA,NA
86,2009,0.99,NA,NA
86,2010,0.99,NA,NA
86,2011,0.99,NA,NA
86,2012,1,NA,NA
86,2013,1,NA,NA
86,2014,1,NA,NA
86,2015,1,NA,NA
88,2000,0.963461538461538,"UN georegion (r2)",NA
88,2001,0.962891483516483,"UN georegion (r2)",NA
88,2002,0.964375,"UN georegion (r2)",NA
88,2003,0.965,"UN georegion (r2)",NA
88,2004,0.96625,"UN georegion (r2)",NA
88,2005,0.966875,"UN georegion (r2)",NA
88,2006,0.9675,"UN georegion (r2)",NA
88,2007,0.968125,"UN georegion (r2)",NA
88,2008,0.969375,"UN georegion (r2)",NA
88,2009,0.97,"UN georegion (r2)",NA
88,2010,0.970625,"UN georegion (r2)",NA
88,2011,0.970625,"UN georegion (r2)",NA
88,2012,0.9725,"UN georegion (r2)",NA
88,2013,0.97375,"UN georegion (r2)",NA
88,2014,0.974375,"UN georegion (r2)",NA
88,2015,0.975625,"UN georegion (r2)",NA
89,2000,1,"inhab",1
89,2001,1,"inhab",1
89,2002,1,"inhab",1
89,2003,1,"inhab",1
89,2004,1,"inhab",1
89,2005,1,"inhab",1
89,2006,1,"inhab",1
89,2007,1,"inhab",1
89,2008,1,"inhab",1
89,2009,1,"inhab",1
89,2010,1,"inhab",1
89,2011,1,"inhab",1
89,2012,1,"inhab",1
89,2013,1,"inhab",1
89,2014,1,"inhab",1
89,2015,1,"inhab",1
90,2000,1,"inhab",1
90,2001,1,"inhab",1
90,2002,1,"inhab",1
90,2003,1,"inhab",1
90,2004,1,"inhab",1
90,2005,1,"inhab",1
90,2006,1,"inhab",1
90,2007,1,"inhab",1
90,2008,1,"inhab",1
90,2009,1,"inhab",1
90,2010,1,"inhab",1
90,2011,1,"inhab",1
90,2012,1,"inhab",1
90,2013,1,"inhab",1
90,2014,1,"inhab",1
90,2015,1,"inhab",1
91,2000,1,"inhab",1
91,2001,1,"inhab",1
91,2002,1,"inhab",1
91,2003,1,"inhab",1
91,2004,1,"inhab",1
91,2005,1,"inhab",1
91,2006,1,"inhab",1
91,2007,1,"inhab",1
91,2008,1,"inhab",1
91,2009,1,"inhab",1
91,2010,1,"inhab",1
91,2011,1,"inhab",1
91,2012,1,"inhab",1
91,2013,1,"inhab",1
91,2014,1,"inhab",1
91,2015,1,"inhab",1
92,2000,1,"inhab",1
92,2001,1,"inhab",1
92,2002,1,"inhab",1
92,2003,1,"inhab",1
92,2004,1,"inhab",1
92,2005,1,"inhab",1
92,2006,1,"inhab",1
92,2007,1,"inhab",1
92,2008,1,"inhab",1
92,2009,1,"inhab",1
92,2010,1,"inhab",1
92,2011,1,"inhab",1
92,2012,1,"inhab",1
92,2013,1,"inhab",1
92,2014,1,"inhab",1
92,2015,1,"inhab",1
93,2000,1,"inhab",1
93,2001,1,"inhab",1
93,2002,1,"inhab",1
93,2003,1,"inhab",1
93,2004,1,"inhab",1
93,2005,1,"inhab",1
93,2006,1,"inhab",1
93,2007,1,"inhab",1
93,2008,1,"inhab",1
93,2009,1,"inhab",1
93,2010,1,"inhab",1
93,2011,1,"inhab",1
93,2012,1,"inhab",1
93,2013,1,"inhab",1
93,2014,1,"inhab",1
93,2015,1,"inhab",1
94,2000,1,"inhab",1
94,2001,1,"inhab",1
94,2002,1,"inhab",1
94,2003,1,"inhab",1
94,2004,1,"inhab",1
94,2005,1,"inhab",1
94,2006,1,"inhab",1
94,2007,1,"inhab",1
94,2008,1,"inhab",1
94,2009,1,"inhab",1
94,2010,1,"inhab",1
94,2011,1,"inhab",1
94,2012,1,"inhab",1
94,2013,1,"inhab",1
94,2014,1,"inhab",1
94,2015,1,"inhab",1
95,2000,1,NA,NA
95,2001,1,NA,NA
95,2002,1,NA,NA
95,2003,1,NA,NA
95,2004,1,NA,NA
95,2005,1,NA,NA
95,2006,1,NA,NA
95,2007,1,NA,NA
95,2008,1,NA,NA
95,2009,1,NA,NA
95,2010,1,NA,NA
95,2011,1,NA,NA
95,2012,1,NA,NA
95,2013,1,NA,NA
95,2014,1,NA,NA
95,2015,1,NA,NA
96,2000,0.1,NA,NA
96,2001,0.1,NA,NA
96,2002,0.11,NA,NA
96,2003,0.11,NA,NA
96,2004,0.11,NA,NA
96,2005,0.12,NA,NA
96,2006,0.12,NA,NA
96,2007,0.12,NA,NA
96,2008,0.12,NA,NA
96,2009,0.13,NA,NA
96,2010,0.13,NA,NA
96,2011,0.13,NA,NA
96,2012,0.14,NA,NA
96,2013,0.14,NA,NA
96,2014,0.14,NA,NA
96,2015,0.15,NA,NA
97,2000,0.13,NA,NA
97,2001,0.13,NA,NA
97,2002,0.14,NA,NA
97,2003,0.14,NA,NA
97,2004,0.14,NA,NA
97,2005,0.14,NA,NA
97,2006,0.15,NA,NA
97,2007,0.15,NA,NA
97,2008,0.15,NA,NA
97,2009,0.15,NA,NA
97,2010,0.16,NA,NA
97,2011,0.16,NA,NA
97,2012,0.16,NA,NA
97,2013,0.16,NA,NA
97,2014,0.17,NA,NA
97,2015,0.17,NA,NA
98,2000,0.11,NA,NA
98,2001,0.11,NA,NA
98,2002,0.11,NA,NA
98,2003,0.12,NA,NA
98,2004,0.12,NA,NA
98,2005,0.12,NA,NA
98,2006,0.12,NA,NA
98,2007,0.12,NA,NA
98,2008,0.12,NA,NA
98,2009,0.13,NA,NA
98,2010,0.13,NA,NA
98,2011,0.13,NA,NA
98,2012,0.13,NA,NA
98,2013,0.14,NA,NA
98,2014,0.14,NA,NA
98,2015,0.14,NA,NA
99,2000,0.1,NA,NA
99,2001,0.1,NA,NA
99,2002,0.1,NA,NA
99,2003,0.11,NA,NA
99,2004,0.11,NA,NA
99,2005,0.11,NA,NA
99,2006,0.11,NA,NA
99,2007,0.12,NA,NA
99,2008,0.12,NA,NA
99,2009,0.12,NA,NA
99,2010,0.13,NA,NA
99,2011,0.13,NA,NA
99,2012,0.13,NA,NA
99,2013,0.13,NA,NA
99,2014,0.14,NA,NA
99,2015,0.14,NA,NA
100,2000,0.13,NA,NA
100,2001,0.13,NA,NA
100,2002,0.13,NA,NA
100,2003,0.13,NA,NA
100,2004,0.13,NA,NA
100,2005,0.13,NA,NA
100,2006,0.14,NA,NA
100,2007,0.14,NA,NA
100,2008,0.14,NA,NA
100,2009,0.14,NA,NA
100,2010,0.14,NA,NA
100,2011,0.14,NA,NA
100,2012,0.15,NA,NA
100,2013,0.15,NA,NA
100,2014,0.15,NA,NA
100,2015,0.15,NA,NA
101,2000,0.28,NA,NA
101,2001,0.29,NA,NA
101,2002,0.29,NA,NA
101,2003,0.29,NA,NA
101,2004,0.3,NA,NA
101,2005,0.3,NA,NA
101,2006,0.3,NA,NA
101,2007,0.31,NA,NA
101,2008,0.31,NA,NA
101,2009,0.32,NA,NA
101,2010,0.32,NA,NA
101,2011,0.32,NA,NA
101,2012,0.33,NA,NA
101,2013,0.33,NA,NA
101,2014,0.33,NA,NA
101,2015,0.34,NA,NA
102,2000,0.59,NA,NA
102,2001,0.6,NA,NA
102,2002,0.61,NA,NA
102,2003,0.62,NA,NA
102,2004,0.63,NA,NA
102,2005,0.64,NA,NA
102,2006,0.65,NA,NA
102,2007,0.66,NA,NA
102,2008,0.67,NA,NA
102,2009,0.68,NA,NA
102,2010,0.69,NA,NA
102,2011,0.7,NA,NA
102,2012,0.71,NA,NA
102,2013,0.71,NA,NA
102,2014,0.72,NA,NA
102,2015,0.73,NA,NA
103,2000,0.21,NA,NA
103,2001,0.22,NA,NA
103,2002,0.23,NA,NA
103,2003,0.25,NA,NA
103,2004,0.26,NA,NA
103,2005,0.27,NA,NA
103,2006,0.28,NA,NA
103,2007,0.3,NA,NA
103,2008,0.31,NA,NA
103,2009,0.32,NA,NA
103,2010,0.34,NA,NA
103,2011,0.35,NA,NA
103,2012,0.36,NA,NA
103,2013,0.38,NA,NA
103,2014,0.39,NA,NA
103,2015,0.4,NA,NA
104,2000,0.8,NA,NA
104,2001,0.8,NA,NA
104,2002,0.79,NA,NA
104,2003,0.79,NA,NA
104,2004,0.78,NA,NA
104,2005,0.78,NA,NA
104,2006,0.78,NA,NA
104,2007,0.77,NA,NA
104,2008,0.77,NA,NA
104,2009,0.76,NA,NA
104,2010,0.76,NA,NA
104,2011,0.75,NA,NA
104,2012,0.75,NA,NA
104,2013,0.75,NA,NA
104,2014,0.75,NA,NA
104,2015,0.75,NA,NA
105,2000,1,"inhab",1
105,2001,1,"inhab",1
105,2002,1,"inhab",1
105,2003,1,"inhab",1
105,2004,1,"inhab",1
105,2005,1,"inhab",1
105,2006,1,"inhab",1
105,2007,1,"inhab",1
105,2008,1,"inhab",1
105,2009,1,"inhab",1
105,2010,1,"inhab",1
105,2011,1,"inhab",1
105,2012,1,"inhab",1
105,2013,1,"inhab",1
105,2014,1,"inhab",1
105,2015,1,"inhab",1
106,2000,0.11,NA,NA
106,2001,0.11,NA,NA
106,2002,0.12,NA,NA
106,2003,0.12,NA,NA
106,2004,0.12,NA,NA
106,2005,0.12,NA,NA
106,2006,0.12,NA,NA
106,2007,0.13,NA,NA
106,2008,0.13,NA,NA
106,2009,0.13,NA,NA
106,2010,0.13,NA,NA
106,2011,0.13,NA,NA
106,2012,0.14,NA,NA
106,2013,0.14,NA,NA
106,2014,0.14,NA,NA
106,2015,0.14,NA,NA
107,2000,1,"inhab",1
107,2001,1,"inhab",1
107,2002,1,"inhab",1
107,2003,1,"inhab",1
107,2004,1,"inhab",1
107,2005,1,"inhab",1
107,2006,1,"inhab",1
107,2007,1,"inhab",1
107,2008,1,"inhab",1
107,2009,1,"inhab",1
107,2010,1,"inhab",1
107,2011,1,"inhab",1
107,2012,1,"inhab",1
107,2013,1,"inhab",1
107,2014,1,"inhab",1
107,2015,1,"inhab",1
108,2000,1,NA,NA
108,2001,1,NA,NA
108,2002,1,NA,NA
108,2003,1,NA,NA
108,2004,1,NA,NA
108,2005,1,NA,NA
108,2006,1,NA,NA
108,2007,1,NA,NA
108,2008,1,NA,NA
108,2009,1,NA,NA
108,2010,1,NA,NA
108,2011,1,NA,NA
108,2012,1,NA,NA
108,2013,1,NA,NA
108,2014,1,NA,NA
108,2015,1,NA,NA
110,2000,0.89,NA,NA
110,2001,0.89,NA,NA
110,2002,0.89,NA,NA
110,2003,0.89,NA,NA
110,2004,0.9,NA,NA
110,2005,0.9,NA,NA
110,2006,0.9,NA,NA
110,2007,0.91,NA,NA
110,2008,0.91,NA,NA
110,2009,0.91,NA,NA
110,2010,0.91,NA,NA
110,2011,0.92,NA,NA
110,2012,0.92,NA,NA
110,2013,0.92,NA,NA
110,2014,0.92,NA,NA
110,2015,0.92,NA,NA
111,2000,0.81,NA,NA
111,2001,0.81,NA,NA
111,2002,0.82,NA,NA
111,2003,0.82,NA,NA
111,2004,0.83,NA,NA
111,2005,0.83,NA,NA
111,2006,0.84,NA,NA
111,2007,0.84,NA,NA
111,2008,0.85,NA,NA
111,2009,0.85,NA,NA
111,2010,0.86,NA,NA
111,2011,0.86,NA,NA
111,2012,0.87,NA,NA
111,2013,0.87,NA,NA
111,2014,0.88,NA,NA
111,2015,0.88,NA,NA
112,2000,0.89,NA,NA
112,2001,0.89,NA,NA
112,2002,0.89,NA,NA
112,2003,0.9,NA,NA
112,2004,0.9,NA,NA
112,2005,0.9,NA,NA
112,2006,0.9,NA,NA
112,2007,0.9,NA,NA
112,2008,0.9,NA,NA
112,2009,0.9,NA,NA
112,2010,0.9,NA,NA
112,2011,0.9,NA,NA
112,2012,0.91,NA,NA
112,2013,0.91,NA,NA
112,2014,0.91,NA,NA
112,2015,0.91,NA,NA
113,2000,0.959999999999999,"lm prediction",NA
113,2001,0.96,NA,NA
113,2002,0.96,NA,NA
113,2003,0.96,NA,NA
113,2004,0.96,NA,NA
113,2005,0.96,NA,NA
113,2006,0.96,NA,NA
113,2007,0.96,NA,NA
113,2008,0.96,NA,NA
113,2009,0.96,NA,NA
113,2010,0.96,NA,NA
113,2011,0.96,NA,NA
113,2012,0.96,NA,NA
113,2013,0.96,NA,NA
113,2014,0.96,NA,NA
113,2015,0.96,NA,NA
114,2000,0.17,NA,NA
114,2001,0.18,NA,NA
114,2002,0.19,NA,NA
114,2003,0.2,NA,NA
114,2004,0.21,NA,NA
114,2005,0.22,NA,NA
114,2006,0.23,NA,NA
114,2007,0.24,NA,NA
114,2008,0.25,NA,NA
114,2009,0.26,NA,NA
114,2010,0.27,NA,NA
114,2011,0.28,NA,NA
114,2012,0.29,NA,NA
114,2013,0.29,NA,NA
114,2014,0.3,NA,NA
114,2015,0.31,NA,NA
115,2000,0.79,NA,NA
115,2001,0.8,NA,NA
115,2002,0.8,NA,NA
115,2003,0.8,NA,NA
115,2004,0.8,NA,NA
115,2005,0.81,NA,NA
115,2006,0.81,NA,NA
115,2007,0.81,NA,NA
115,2008,0.81,NA,NA
115,2009,0.82,NA,NA
115,2010,0.82,NA,NA
115,2011,0.82,NA,NA
115,2012,0.82,NA,NA
115,2013,0.82,NA,NA
115,2014,0.83,NA,NA
115,2015,0.83,NA,NA
116,2000,0.969720942140297,NA,NA
116,2001,0.969721084953941,NA,NA
116,2002,0.97,NA,NA
116,2003,0.97,NA,NA
116,2004,0.97,NA,NA
116,2005,0.97,NA,NA
116,2006,0.97,NA,NA
116,2007,0.97,NA,NA
116,2008,0.97,NA,NA
116,2009,0.97,NA,NA
116,2010,0.97,NA,NA
116,2011,0.97,NA,NA
116,2012,0.970278800631247,NA,NA
116,2013,0.970279167764024,NA,NA
116,2014,0.97027946216715,NA,NA
116,2015,0.970279757191871,NA,NA
117,2000,0.97,NA,NA
117,2001,0.97,NA,NA
117,2002,0.97,NA,NA
117,2003,0.97,NA,NA
117,2004,0.97,NA,NA
117,2005,0.97,NA,NA
117,2006,0.97,NA,NA
117,2007,0.97,NA,NA
117,2008,0.97,NA,NA
117,2009,0.97,NA,NA
117,2010,0.97,NA,NA
117,2011,0.97,NA,NA
117,2012,0.97,NA,NA
117,2013,0.97,NA,NA
117,2014,0.97,NA,NA
117,2015,0.97,NA,NA
118,2000,0.9,NA,NA
