iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
69584026,global,unknown,NA,NA
69584035,global,stable,0,regr
69584048,global,unknown,NA,NA
69584098,global,unknown,NA,NA
69584101,global,unknown,NA,NA
69584331,global,unknown,NA,NA
69584359,global,unknown,NA,NA
69584395,global,unknown,NA,NA
69584403,global,unknown,NA,NA
69584408,global,stable,0,regr
69584417,global,unknown,NA,NA
69584420,global,unknown,NA,NA
69584428,global,unknown,NA,NA
69584431,global,unknown,NA,NA
69584435,global,unknown,NA,NA
69584469,global,unknown,NA,NA
69584488,global,unknown,NA,NA
69584519,global,unknown,NA,NA
69584524,global,unknown,NA,NA
69584537,global,unknown,NA,NA
69584560,global,unknown,NA,NA
69584566,global,unknown,NA,NA
69584573,global,unknown,NA,NA
69584835,global,unknown,NA,NA
69585676,global,unknown,NA,NA
69585696,global,unknown,NA,NA
69586094,global,unknown,NA,NA
69586372,global,stable,0,regr
69586671,global,unknown,NA,NA
69587098,global,unknown,NA,NA
69587107,global,unknown,NA,NA
69587178,global,unknown,NA,NA
69587263,global,unknown,NA,NA
69587548,global,unknown,NA,NA
69587773,global,unknown,NA,NA
69588014,global,unknown,NA,NA
69588682,global,unknown,NA,NA
69588709,global,unknown,NA,NA
69588731,global,unknown,NA,NA
69588764,global,unknown,NA,NA
69588828,global,stable,0,regr
69588900,global,unknown,NA,NA
69588906,global,unknown,NA,NA
69588920,global,unknown,NA,NA
69588949,global,unknown,NA,NA
69588952,global,unknown,NA,NA
69588988,global,unknown,NA,NA
69588992,global,stable,0,regr
69589013,global,unknown,NA,NA
69589017,global,unknown,NA,NA
69589036,global,stable,0,regr
69589636,global,stable,0,regr
69590149,global,unknown,NA,NA
69590390,global,unknown,NA,NA
69590668,global,stable,0,regr
69590742,global,stable,0,regr
69590801,global,unknown,NA,NA
69590820,global,unknown,NA,NA
69590843,global,unknown,NA,NA
69590885,global,unknown,NA,NA
69590936,global,unknown,NA,NA
69590949,global,stable,0,regr
69590965,global,unknown,NA,NA
69590993,global,stable,0,regr
69591007,global,unknown,NA,NA
69591014,global,stable,0,regr
69591045,global,stable,0,regr
69591058,global,unknown,NA,NA
69591446,global,stable,0,regr
69591538,global,unknown,NA,NA
69591554,global,unknown,NA,NA
69591645,global,stable,0,regr
69591683,global,unknown,NA,NA
69591708,global,stable,0,regr
69591715,global,unknown,NA,NA
69591773,global,unknown,NA,NA
69591800,global,stable,0,regr
69591811,global,unknown,NA,NA
69591878,global,stable,0,regr
69591923,global,unknown,NA,NA
69591978,global,unknown,NA,NA
69592009,global,unknown,NA,NA
69592012,global,unknown,NA,NA
69592021,global,stable,0,regr
69592038,global,unknown,NA,NA
69592051,global,unknown,NA,NA
69592060,global,unknown,NA,NA
69592071,global,decreasing,0.0035,regr
69592082,global,stable,0,regr
69592095,global,unknown,NA,NA
69689070,global,unknown,NA,NA
69689242,global,unknown,NA,NA
69689424,global,unknown,NA,NA
69689554,global,unknown,NA,NA
69689777,global,unknown,NA,NA
69690025,global,unknown,NA,NA
69690275,global,unknown,NA,NA
69738690,global,unknown,NA,NA
69738727,global,unknown,NA,NA
69738738,global,unknown,NA,NA
69738808,global,stable,0,regr
69738881,global,unknown,NA,NA
69738927,global,unknown,NA,NA
69738933,global,unknown,NA,NA
69738962,global,unknown,NA,NA
69738986,global,unknown,NA,NA
69739558,global,unknown,NA,NA
69739591,global,unknown,NA,NA
69739648,global,unknown,NA,NA
69739731,global,unknown,NA,NA
69739816,global,unknown,NA,NA
69739933,global,unknown,NA,NA
69740574,global,unknown,NA,NA
69740648,global,unknown,NA,NA
69740837,global,unknown,NA,NA
69740861,global,unknown,NA,NA
69740895,global,unknown,NA,NA
69741115,global,stable,0,regr
69741187,global,unknown,NA,NA
69741220,global,unknown,NA,NA
69741251,global,unknown,NA,NA
69741345,global,unknown,NA,NA
69741351,global,unknown,NA,NA
69741708,global,unknown,NA,NA
69741720,global,unknown,NA,NA
69741856,global,unknown,NA,NA
69741907,global,unknown,NA,NA
69741958,global,unknown,NA,NA
69743659,global,unknown,NA,NA
69743737,global,unknown,NA,NA
69743759,global,unknown,NA,NA
69743778,global,unknown,NA,NA
69743867,global,unknown,NA,NA
69743871,global,unknown,NA,NA
69743987,global,unknown,NA,NA
69744004,global,unknown,NA,NA
69744038,global,unknown,NA,NA
69744154,global,unknown,NA,NA
69744177,global,unknown,NA,NA
69744182,global,unknown,NA,NA
69744195,global,unknown,NA,NA
69744273,global,unknown,NA,NA
69744363,global,unknown,NA,NA
69744396,global,unknown,NA,NA
69744444,global,unknown,NA,NA
69745130,global,unknown,NA,NA
69778452,global,unknown,NA,NA
69778589,global,unknown,NA,NA
69778885,global,unknown,NA,NA
69778947,global,unknown,NA,NA
69779049,global,unknown,NA,NA
69779213,global,unknown,NA,NA
69779346,global,unknown,NA,NA
69779492,global,unknown,NA,NA
69779572,global,unknown,NA,NA
69779611,global,unknown,NA,NA
69779638,global,unknown,NA,NA
69779647,global,unknown,NA,NA
69779662,global,unknown,NA,NA
69779925,global,unknown,NA,NA
69779937,global,unknown,NA,NA
69779969,global,unknown,NA,NA
69779983,global,unknown,NA,NA
69780030,global,unknown,NA,NA
69780099,global,unknown,NA,NA
69780323,global,unknown,NA,NA
69780344,global,unknown,NA,NA
69780365,global,unknown,NA,NA
69780520,global,unknown,NA,NA
69781742,global,unknown,NA,NA
69781826,global,unknown,NA,NA
69781901,global,unknown,NA,NA
69786726,global,unknown,NA,NA
69786877,global,unknown,NA,NA
69787135,global,unknown,NA,NA
69787355,global,unknown,NA,NA
69787466,global,unknown,NA,NA
69789503,global,unknown,NA,NA
69789808,global,unknown,NA,NA
69789961,global,unknown,NA,NA
69790220,global,unknown,NA,NA
69790273,global,unknown,NA,NA
69790309,global,unknown,NA,NA
69790438,global,unknown,NA,NA
69790649,global,unknown,NA,NA
69790740,global,unknown,NA,NA
69793032,global,unknown,NA,NA
69793068,global,unknown,NA,NA
69793201,global,unknown,NA,NA
69793403,global,unknown,NA,NA
69793471,global,unknown,NA,NA
69793564,global,unknown,NA,NA
69793633,global,unknown,NA,NA
69793953,global,unknown,NA,NA
69794152,global,unknown,NA,NA
69794251,global,unknown,NA,NA
69797761,global,unknown,NA,NA
69797998,global,unknown,NA,NA
69798179,global,unknown,NA,NA
69798315,global,unknown,NA,NA
69798438,global,unknown,NA,NA
69798514,global,unknown,NA,NA
69798517,global,unknown,NA,NA
69798558,global,unknown,NA,NA
69798571,global,unknown,NA,NA
69798762,global,unknown,NA,NA
69798835,global,unknown,NA,NA
69798967,global,unknown,NA,NA
69799144,global,unknown,NA,NA
69799447,global,unknown,NA,NA
69799689,global,unknown,NA,NA
69799861,global,unknown,NA,NA
69800019,global,unknown,NA,NA
69800178,global,unknown,NA,NA
69800282,global,unknown,NA,NA
69800391,global,unknown,NA,NA
69800498,global,unknown,NA,NA
69800704,global,unknown,NA,NA
69917280,global,unknown,NA,NA
69917385,global,unknown,NA,NA
69917415,global,unknown,NA,NA
69917655,global,unknown,NA,NA
69917664,global,unknown,NA,NA
69917722,global,unknown,NA,NA
69917860,global,unknown,NA,NA
69917918,global,unknown,NA,NA
69918183,global,unknown,NA,NA
69918242,global,unknown,NA,NA
69918395,global,unknown,NA,NA
69918402,global,unknown,NA,NA
69918506,global,unknown,NA,NA
69918527,global,unknown,NA,NA
69918570,global,unknown,NA,NA
69918587,global,unknown,NA,NA
69918603,global,unknown,NA,NA
69918624,global,unknown,NA,NA
69918815,global,unknown,NA,NA
69918902,global,unknown,NA,NA
69918967,global,unknown,NA,NA
69919009,global,unknown,NA,NA
69919036,global,unknown,NA,NA
69919192,global,unknown,NA,NA
69919214,global,unknown,NA,NA
69919230,global,unknown,NA,NA
69919253,global,unknown,NA,NA
69919266,global,unknown,NA,NA
69919546,global,unknown,NA,NA
69919569,global,unknown,NA,NA
69919731,global,unknown,NA,NA
69920041,global,unknown,NA,NA
69920173,global,unknown,NA,NA
69920296,global,unknown,NA,NA
69920346,global,unknown,NA,NA
69920774,global,unknown,NA,NA
69921147,global,unknown,NA,NA
69921254,global,stable,0,regr
69921994,global,stable,0,regr
69922114,global,stable,0,regr
69922164,global,stable,0,regr
69922228,global,stable,0,regr
70010111,global,unknown,NA,NA
70010234,global,unknown,NA,NA
70010260,global,unknown,NA,NA
70010275,global,unknown,NA,NA
70010402,global,unknown,NA,NA
70010437,global,unknown,NA,NA
70010557,global,unknown,NA,NA
70010615,global,unknown,NA,NA
70010721,global,decreasing,0.0035,regr
70010872,global,unknown,NA,NA
70010936,global,stable,0,regr
70010999,global,unknown,NA,NA
70011018,global,unknown,NA,NA
70011147,global,stable,0,regr
70011154,global,unknown,NA,NA
70011163,global,stable,0,regr
70011310,global,stable,0,regr
70011384,global,stable,0,regr
70011518,global,stable,0,regr
70011534,global,unknown,NA,NA
70011608,global,stable,0,regr
70011736,global,unknown,NA,NA
70681387,global,unknown,NA,NA
70682232,global,stable,0,regr
70682503,global,decreasing,0.0035,regr
70686656,global,stable,0,regr
70688138,global,decreasing,0.0035,regr
70688333,global,unknown,NA,NA
71711344,global,decreasing,0.0035,regr
71711476,global,decreasing,0.0035,regr
72050476,global,unknown,NA,NA
72497402,global,unknown,NA,NA
74491261,global,increasing,-0.0035,regr
75150150,global,unknown,NA,NA
75153246,global,unknown,NA,NA
75153576,global,unknown,NA,NA
75153687,global,unknown,NA,NA
75153777,global,unknown,NA,NA
75153870,global,unknown,NA,NA
75154011,global,unknown,NA,NA
75154879,global,decreasing,0.0035,regr
75155119,global,unknown,NA,NA
75155263,global,unknown,NA,NA
75155303,global,unknown,NA,NA
75155644,global,unknown,NA,NA
75155918,global,unknown,NA,NA
75156272,global,unknown,NA,NA
75156420,global,unknown,NA,NA
75156473,global,unknown,NA,NA
75156647,global,stable,0,regr
79711881,global,unknown,NA,NA
79800043,global,unknown,NA,NA
79800053,global,unknown,NA,NA
79800103,global,unknown,NA,NA
79800116,global,unknown,NA,NA
79800135,global,unknown,NA,NA
79800159,global,unknown,NA,NA
79800168,global,unknown,NA,NA
79800178,global,unknown,NA,NA
79800188,global,unknown,NA,NA
79800214,global,unknown,NA,NA
79800251,global,unknown,NA,NA
79800315,global,unknown,NA,NA
79800379,global,unknown,NA,NA
80671020,global,stable,0,regr
81909791,global,unknown,NA,NA
82031425,global,decreasing,0.0035,regr
82031633,global,decreasing,0.0035,regr
82031667,global,decreasing,0.0035,regr
82124938,global,unknown,NA,NA
82125026,global,unknown,NA,NA
82125080,global,unknown,NA,NA
82125112,global,unknown,NA,NA
82125176,global,unknown,NA,NA
82125274,global,unknown,NA,NA
82125351,global,unknown,NA,NA
82125424,global,unknown,NA,NA
82125464,global,unknown,NA,NA
82306863,global,unknown,NA,NA
82306982,global,unknown,NA,NA
82308445,global,unknown,NA,NA
82308484,global,unknown,NA,NA
82308681,global,unknown,NA,NA
82308810,global,unknown,NA,NA
82308892,global,unknown,NA,NA
82626288,global,unknown,NA,NA
83457578,global,decreasing,0.0035,regr
83644804,global,increasing,-0.0035,regr
83652278,global,increasing,-0.0035,regr
83776383,global,unknown,NA,NA
84126444,global,unknown,NA,NA
84127873,global,decreasing,0.0035,regr
84131194,global,increasing,-0.0035,regr
84156809,global,decreasing,0.0035,regr
84189617,global,unknown,NA,NA
84191235,global,increasing,-0.0035,regr
84199475,global,increasing,-0.0035,regr
84784918,global,decreasing,0.0035,regr
84785231,global,unknown,NA,NA
87517463,global,unknown,NA,NA
87568608,global,unknown,NA,NA
87568739,global,unknown,NA,NA
88342897,global,decreasing,0.0035,regr
88342975,global,unknown,NA,NA
88342995,global,decreasing,0.0035,regr
88343011,global,decreasing,0.0035,regr
91209505,global,decreasing,0.0035,regr
91288252,global,unknown,NA,NA
91288887,global,unknown,NA,NA
91288929,global,unknown,NA,NA
91288981,global,unknown,NA,NA
91289815,global,unknown,NA,NA
91350867,global,unknown,NA,NA
91350886,global,stable,0,regr
91351231,global,unknown,NA,NA
95567639,global,unknown,NA,NA
95567920,global,unknown,NA,NA
95568324,global,stable,0,regr
95568732,global,unknown,NA,NA
95569528,global,unknown,NA,NA
95882787,global,unknown,NA,NA
95972054,global,unknown,NA,NA
95984916,global,unknown,NA,NA
95999331,global,unknown,NA,NA
96004823,global,unknown,NA,NA
96004847,global,unknown,NA,NA
96011200,global,unknown,NA,NA
96018882,global,unknown,NA,NA
97755641,global,unknown,NA,NA
97755916,global,unknown,NA,NA
97755938,global,unknown,NA,NA
97756224,global,unknown,NA,NA
97757259,global,unknown,NA,NA
97758877,global,unknown,NA,NA
97759908,global,unknown,NA,NA
97780614,global,unknown,NA,NA
97780757,global,unknown,NA,NA
97780868,global,unknown,NA,NA
98468449,global,unknown,NA,NA
98468550,global,unknown,NA,NA
98470072,global,unknown,NA,NA
98470302,global,unknown,NA,NA
98470668,global,unknown,NA,NA
98470734,global,unknown,NA,NA
98471004,global,stable,0,regr
98471289,global,decreasing,0.0035,regr
98471433,global,decreasing,0.0035,regr
98472093,global,unknown,NA,NA
98472163,global,unknown,NA,NA
98472309,global,unknown,NA,NA
98472387,global,unknown,NA,NA
98472446,global,unknown,NA,NA
98472646,global,unknown,NA,NA
98472694,global,unknown,NA,NA
98472718,global,unknown,NA,NA
98472908,global,unknown,NA,NA
98472935,global,unknown,NA,NA
98735314,global,unknown,NA,NA
98735334,global,unknown,NA,NA
98735411,global,unknown,NA,NA
98798114,global,unknown,NA,NA
98798304,global,unknown,NA,NA
98805658,global,unknown,NA,NA
98822415,global,unknown,NA,NA
98822816,global,unknown,NA,NA
98829528,global,unknown,NA,NA
98830797,global,unknown,NA,NA
98831444,global,unknown,NA,NA
98832271,global,unknown,NA,NA
98835195,global,unknown,NA,NA
98835748,global,unknown,NA,NA
98838439,global,unknown,NA,NA
98839002,global,unknown,NA,NA
98839225,global,unknown,NA,NA
98839582,global,unknown,NA,NA
98840585,global,unknown,NA,NA
98841657,global,unknown,NA,NA
98842673,global,decreasing,0.0035,regr
98888849,global,stable,0,regr
98890443,global,unknown,NA,NA
98891120,global,decreasing,0.0035,regr
98891738,global,unknown,NA,NA
98892186,global,unknown,NA,NA
98893448,global,unknown,NA,NA
98893713,global,unknown,NA,NA
98894402,global,decreasing,0.0035,regr
98895427,global,decreasing,0.0035,regr
98897391,global,unknown,NA,NA
98899338,global,unknown,NA,NA
98899826,global,stable,0,regr
98901778,global,unknown,NA,NA
98940490,global,unknown,NA,NA
98943344,global,unknown,NA,NA
98953869,global,unknown,NA,NA
98962403,global,unknown,NA,NA
98969433,global,unknown,NA,NA
98987583,global,unknown,NA,NA
98987864,global,unknown,NA,NA
98988969,global,unknown,NA,NA
98990237,global,unknown,NA,NA
98990439,global,unknown,NA,NA
98991365,global,unknown,NA,NA
99000675,global,unknown,NA,NA
99000824,global,unknown,NA,NA
99001393,global,unknown,NA,NA
99001768,global,unknown,NA,NA
99003622,global,unknown,NA,NA
99004333,global,unknown,NA,NA
99004812,global,unknown,NA,NA
99005308,global,unknown,NA,NA
99006153,global,unknown,NA,NA
99006883,global,unknown,NA,NA
99008092,global,unknown,NA,NA
99008295,global,unknown,NA,NA
99079032,global,unknown,NA,NA
99079090,global,unknown,NA,NA
99079315,global,unknown,NA,NA
99079669,global,unknown,NA,NA
99079806,global,unknown,NA,NA
99079842,global,unknown,NA,NA
99079982,global,unknown,NA,NA
99080026,global,unknown,NA,NA
99084894,global,unknown,NA,NA
99085827,global,unknown,NA,NA
99085985,global,unknown,NA,NA
99086293,global,unknown,NA,NA
99086912,global,unknown,NA,NA
99086953,global,unknown,NA,NA
99087971,global,unknown,NA,NA
99092368,global,unknown,NA,NA
99092426,global,unknown,NA,NA
99092571,global,unknown,NA,NA
99092637,global,unknown,NA,NA
99092808,global,unknown,NA,NA
99093073,global,unknown,NA,NA
99167147,global,unknown,NA,NA
99167321,global,unknown,NA,NA
99167411,global,unknown,NA,NA
99167439,global,increasing,-0.0035,regr
99167483,global,unknown,NA,NA
101729662,global,unknown,NA,NA
101730467,global,unknown,NA,NA
101730582,global,unknown,NA,NA
102998555,global,decreasing,0,lm
103055306,global,unknown,NA,NA
103055459,global,unknown,NA,NA
103422139,global,unknown,NA,NA
103670928,global,decreasing,0.0035,regr
103670944,global,decreasing,0.0035,regr
103727557,global,increasing,-0.0035,regr
103727590,global,stable,0,regr
103773898,global,decreasing,0,lm
103798407,global,decreasing,0,lm
103798418,global,stable,0,regr
103817982,global,stable,0,lm
103818044,global,stable,0,regr
104006414,global,unknown,NA,NA
104006526,global,increasing,0,lm
104007058,global,decreasing,0,lm
104023514,global,decreasing,0.0035,regr
104062546,global,stable,0,lm
104062579,global,decreasing,0,lm
104176764,global,decreasing,0.0035,regr
107259870,global,decreasing,0.0035,regr
107261083,global,decreasing,0.0035,regr
107261198,global,unknown,NA,NA
107261486,global,unknown,NA,NA
107604242,global,unknown,NA,NA
107604828,global,unknown,NA,NA
107604987,global,decreasing,0.0035,regr
112664049,global,unknown,NA,NA
112664063,global,unknown,NA,NA
112664105,global,unknown,NA,NA
112664138,global,unknown,NA,NA
114155281,global,unknown,NA,NA
114155385,global,unknown,NA,NA
114155455,global,unknown,NA,NA
114155499,global,unknown,NA,NA
114155541,global,unknown,NA,NA
114157206,global,unknown,NA,NA
114164022,global,unknown,NA,NA
114164094,global,unknown,NA,NA
114164251,global,unknown,NA,NA
114165891,global,stable,0,regr
114167535,global,unknown,NA,NA
114168358,global,unknown,NA,NA
114168486,global,unknown,NA,NA
114172380,global,unknown,NA,NA
114172439,global,unknown,NA,NA
114172794,global,unknown,NA,NA
114172998,global,unknown,NA,NA
114173026,global,unknown,NA,NA
114173059,global,unknown,NA,NA
114173064,global,unknown,NA,NA
114173325,global,unknown,NA,NA
114173401,global,unknown,NA,NA
114173439,global,unknown,NA,NA
114173725,global,unknown,NA,NA
114175236,global,unknown,NA,NA
114175363,global,stable,0,regr
114175462,global,unknown,NA,NA
114175552,global,unknown,NA,NA
114175593,global,unknown,NA,NA
114175639,global,unknown,NA,NA
114175703,global,unknown,NA,NA
114176786,global,unknown,NA,NA
114177120,global,unknown,NA,NA
114177474,global,unknown,NA,NA
114177531,global,unknown,NA,NA
114177614,global,unknown,NA,NA
114177681,global,unknown,NA,NA
114177913,global,unknown,NA,NA
114178035,global,unknown,NA,NA
114178081,global,unknown,NA,NA
114178119,global,unknown,NA,NA
114178151,global,unknown,NA,NA
114178239,global,unknown,NA,NA
114178331,global,unknown,NA,NA
114178375,global,unknown,NA,NA
114178416,global,unknown,NA,NA
114178539,global,unknown,NA,NA
114178601,global,unknown,NA,NA
114178726,global,unknown,NA,NA
114179335,global,unknown,NA,NA
114179392,global,unknown,NA,NA
114179475,global,unknown,NA,NA
114179505,global,stable,0,regr
114179753,global,stable,0,regr
114179950,global,unknown,NA,NA
114179968,global,stable,0,regr
114180058,global,stable,0,regr
114180108,global,unknown,NA,NA
114180377,global,unknown,NA,NA
114180416,global,unknown,NA,NA
114180444,global,unknown,NA,NA
114180459,global,unknown,NA,NA
114180492,global,unknown,NA,NA
114180533,global,unknown,NA,NA
114180644,global,unknown,NA,NA
114192257,global,unknown,NA,NA
114192261,global,unknown,NA,NA
114192438,global,unknown,NA,NA
114192542,global,unknown,NA,NA
114192573,global,unknown,NA,NA
114192579,global,unknown,NA,NA
114192667,global,unknown,NA,NA
114192721,global,unknown,NA,NA
114683109,global,unknown,NA,NA
116847578,global,unknown,NA,NA
116855477,global,unknown,NA,NA
116856245,global,unknown,NA,NA
116857982,global,stable,0,regr
116858686,global,unknown,NA,NA
116863205,global,unknown,NA,NA
116863615,global,unknown,NA,NA
116863801,global,unknown,NA,NA
116864194,global,unknown,NA,NA
116864416,global,unknown,NA,NA
116878521,global,unknown,NA,NA
116878536,global,unknown,NA,NA
116878550,global,unknown,NA,NA
116878564,global,unknown,NA,NA
116878608,global,unknown,NA,NA
116878630,global,unknown,NA,NA
117006624,global,unknown,NA,NA
117007082,global,unknown,NA,NA
117007235,global,unknown,NA,NA
117007332,global,stable,0,regr
117007442,global,unknown,NA,NA
117007700,global,unknown,NA,NA
117007716,global,unknown,NA,NA
117007746,global,unknown,NA,NA
117007764,global,unknown,NA,NA
117007856,global,unknown,NA,NA
117007988,global,unknown,NA,NA
117008020,global,unknown,NA,NA
117008133,global,unknown,NA,NA
117008207,global,unknown,NA,NA
117008255,global,unknown,NA,NA
117008369,global,unknown,NA,NA
117008482,global,unknown,NA,NA
117008614,global,unknown,NA,NA
117008646,global,unknown,NA,NA
117008661,global,unknown,NA,NA
117008689,global,unknown,NA,NA
117008715,global,unknown,NA,NA
117008727,global,unknown,NA,NA
117008764,global,unknown,NA,NA
117016720,global,unknown,NA,NA
117016730,global,unknown,NA,NA
117016738,global,unknown,NA,NA
117016765,global,unknown,NA,NA
117016784,global,unknown,NA,NA
117016801,global,unknown,NA,NA
117016815,global,unknown,NA,NA
117016819,global,unknown,NA,NA
117016885,global,unknown,NA,NA
117016908,global,unknown,NA,NA
117016941,global,unknown,NA,NA
117017080,global,unknown,NA,NA
117017108,global,unknown,NA,NA
117017124,global,unknown,NA,NA
117017134,global,unknown,NA,NA
117017138,global,unknown,NA,NA
117017142,global,unknown,NA,NA
117017146,global,unknown,NA,NA
117017150,global,unknown,NA,NA
117017154,global,unknown,NA,NA
117636167,global,decreasing,0.0035,regr
118356183,global,unknown,NA,NA
118356821,global,unknown,NA,NA
118356838,global,unknown,NA,NA
118356850,global,unknown,NA,NA
118356869,global,unknown,NA,NA
118356908,global,unknown,NA,NA
118356930,global,unknown,NA,NA
118357019,global,unknown,NA,NA
118358386,global,stable,0,regr
118358912,global,stable,0,regr
118359431,global,decreasing,0.0035,regr
118360372,global,decreasing,0.0035,regr
118360435,global,unknown,NA,NA
118360643,global,unknown,NA,NA
123095978,global,decreasing,0.0035,regr
123361228,global,unknown,NA,NA
123424845,global,unknown,NA,NA
123424889,global,unknown,NA,NA
123424951,global,unknown,NA,NA
123424986,global,unknown,NA,NA
123479789,global,unknown,NA,NA
123479792,global,unknown,NA,NA
123479810,global,unknown,NA,NA
123480251,global,unknown,NA,NA
123481305,global,unknown,NA,NA
123481338,global,unknown,NA,NA
123481349,global,unknown,NA,NA
123481390,global,unknown,NA,NA
123481988,global,unknown,NA,NA
123482008,global,unknown,NA,NA
123482119,global,unknown,NA,NA
123482149,global,unknown,NA,NA
123482176,global,unknown,NA,NA
123482239,global,stable,0,regr
123482256,global,unknown,NA,NA
123482273,global,unknown,NA,NA
123482304,global,unknown,NA,NA
123482318,global,unknown,NA,NA
123482322,global,unknown,NA,NA
123482346,global,unknown,NA,NA
123482355,global,unknown,NA,NA
123482511,global,unknown,NA,NA
123482609,global,unknown,NA,NA
123482627,global,unknown,NA,NA
123482676,global,unknown,NA,NA
123484382,global,unknown,NA,NA
123491396,global,unknown,NA,NA
123491533,global,unknown,NA,NA
124696811,global,unknown,NA,NA
127826787,global,unknown,NA,NA
132341128,global,decreasing,0.0035,regr
132434704,global,decreasing,0.0035,regr
132438298,global,decreasing,0.0035,regr
132441735,global,stable,0,regr
132450926,global,decreasing,0.0035,regr
132467692,global,decreasing,0.0035,regr
132468585,global,decreasing,0.0035,regr
134554100,global,unknown,NA,NA
134554171,global,unknown,NA,NA
135381188,global,decreasing,0.0035,regr
224,europe,decreasing,0.0035,regr
225,europe,decreasing,0.0035,regr
229,europe,decreasing,0.0035,regr
230,europe,decreasing,0.0035,regr
232,europe,decreasing,0.0035,regr
235,europe,decreasing,0.0035,regr
907,europe,decreasing,0.0035,regr
908,gulf_of_mexico,decreasing,0.0035,regr
2352,europe,unknown,NA,NA
2352,mediterranean,stable,0,regr
2467,europe,unknown,NA,NA
2474,europe,unknown,NA,NA
2475,europe,unknown,NA,NA
2477,europe,unknown,NA,NA
2478,europe,unknown,NA,NA
2478,mediterranean,decreasing,0.0035,regr
2539,europe,unknown,NA,NA
2539,gulf_of_mexico,decreasing,0.0035,regr
3851,europe,unknown,NA,NA
3851,mediterranean,unknown,NA,NA
3852,europe,unknown,NA,NA
3852,mediterranean,unknown,NA,NA
3853,europe,decreasing,0.0035,regr
3853,mediterranean,decreasing,0.0035,regr
3854,europe,decreasing,0.0035,regr
3854,mediterranean,decreasing,0.0035,regr
3855,europe,decreasing,0.0035,regr
3855,mediterranean,decreasing,0.0035,regr
4292,europe,stable,0,regr
4292,mediterranean,decreasing,0.0035,regr
5675,southern_africa,unknown,NA,NA
5675,pan-africa,unknown,NA,NA
6204,europe,unknown,NA,NA
6229,europe,decreasing,0.0035,regr
6229,mediterranean,decreasing,0.0035,regr
6335,europe,unknown,NA,NA
6336,europe,unknown,NA,NA
6336,mediterranean,decreasing,0.0035,regr
7135,eastern_africa,unknown,NA,NA
7135,southern_africa,unknown,NA,NA
7135,pan-africa,unknown,NA,NA
7854,gulf_of_mexico,unknown,NA,NA
7859,europe,decreasing,0.0035,regr
7859,mediterranean,decreasing,0.0035,regr
7860,gulf_of_mexico,decreasing,0.0035,regr
7861,gulf_of_mexico,decreasing,0.0035,regr
7862,gulf_of_mexico,decreasing,0.0035,regr
8010,europe,unknown,NA,NA
8097,europe,NA,NA,NA
8262,mediterranean,decreasing,0.0035,regr
8784,europe,increasing,-0.0035,regr
8951,europe,unknown,NA,NA
9250,europe,unknown,NA,NA
9250,mediterranean,unknown,NA,NA
9266,eastern_africa,unknown,NA,NA
9266,pan-africa,unknown,NA,NA
9461,europe,unknown,NA,NA
9461,mediterranean,unknown,NA,NA
9660,europe,increasing,-0.0035,regr
10030,europe,stable,0,regr
10030,mediterranean,stable,0,regr
10066,europe,unknown,NA,NA
10066,gulf_of_mexico,decreasing,0.0035,regr
10069,europe,unknown,NA,NA
10069,mediterranean,decreasing,0.0035,regr
10075,persian_gulf,unknown,NA,NA
10082,gulf_of_mexico,unknown,NA,NA
10089,gulf_of_mexico,unknown,NA,NA
10097,europe,stable,0,regr
10269,europe,decreasing,0.0035,regr
10707,europe,unknown,NA,NA
11030,europe,unknown,NA,NA
11030,mediterranean,unknown,NA,NA
11047,europe,unknown,NA,NA
11048,europe,unknown,NA,NA
11130,gulf_of_mexico,decreasing,0.0035,regr
11140,europe,unknown,NA,NA
11141,europe,stable,0,regr
11142,europe,stable,0,regr
11200,europe,decreasing,0.0035,regr
11200,mediterranean,decreasing,0.0035,regr
12416,gulf_of_mexico,decreasing,0.0035,regr
12417,gulf_of_mexico,decreasing,0.0035,regr
12419,europe,unknown,NA,NA
12419,mediterranean,decreasing,0.0035,regr
13006,europe,increasing,-0.0035,regr
13045,europe,unknown,NA,NA
13145,gulf_of_mexico,decreasing,0.0035,regr
13232,europe,unknown,NA,NA
13232,mediterranean,unknown,NA,NA
13241,europe,unknown,NA,NA
13244,europe,unknown,NA,NA
13245,europe,unknown,NA,NA
13250,europe,unknown,NA,NA
13653,europe,unknown,NA,NA
13653,mediterranean,decreasing,0.0035,regr
13704,europe,unknown,NA,NA
14050,gulf_of_mexico,decreasing,0.0035,regr
14054,europe,unknown,NA,NA
14054,mediterranean,unknown,NA,NA
14264,southern_africa,decreasing,0.0035,regr
14264,pan-africa,decreasing,0.0035,regr
15106,europe,unknown,NA,NA
15421,europe,unknown,NA,NA
15873,europe,unknown,NA,NA
15873,mediterranean,stable,0,regr
15873,gulf_of_mexico,unknown,NA,NA
16011,persian_gulf,unknown,NA,NA
16012,eastern_africa,unknown,NA,NA
16476,persian_gulf,unknown,NA,NA
16564,europe,unknown,NA,NA
16781,europe,unknown,NA,NA
17013,europe,unknown,NA,NA
17027,europe,decreasing,0.0035,regr
18175,europe,decreasing,0.0035,regr
18175,mediterranean,decreasing,0.0035,regr
18175,central_africa,unknown,NA,NA
18376,europe,unknown,NA,NA
18596,europe,unknown,NA,NA
18878,europe,unknown,NA,NA
19387,pan-africa,unknown,NA,NA
