"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Belgium",59,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,130,170,180,135,55,6,0.1,4,6,5,2,3
"Belgium",59,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.23653000670038,1.16615572518822,2.06119573902379,3.47418818433198,4.82894929119038,3.06373658006737,4.08749849994933,11,5.32460379175245,21.6735771558342,37.5453245067438,0.1,0,0,0.1,0.1,0,1,0,6
"Belgium",59,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.190468968736,461.723386605074,440.258795677735,419.969942563243,399.994619532175,384.17357010649,364.668542200561,346.339252107471,328.323492097814,310.464497129869,293.467709891338,0.574093484419263,0,0.126813031161472,1,0.1,0,0.1,1,1,0.1,0.1
"Belgium",59,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1272.38339293404,0,1303.41049934981,1322.59586755667,3,0,4,43.1,64,86.1,25,0.1,0.1,1.1,0.1,0.1,0.1,0.1,130,170.1,180,135,55,6,0.1,4,6,5,2,3
"Belgium",59,"Z_TOTAL","shells",2,2,3,2,3,2,3,3,5,5,5,42,75,65,62,33,10,0,0,0,0,0,1003,0,0,0,0,0,0,1.67480941088547,0,0,0,0,0,0,0,0,0,0,0
"Belgium",59,"Z_TOTAL","sponges",93,80,57,219,168,149,294,78,90,51,73,18,13,12,12,8.1,26,140,9,0.2,0.1,0,0,0,0,0,0,0,0,0,0.1,10,0,0.1,28,1,38.1,0,0,0,12
"Belize",164,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42867727373368,2.00953649315602,3.27511939919418,3.51361677530849,2,6,21,1,0.1,2,3,100,68,141,21,4,1,2,1,1
"Belize",164,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,482,405,606,157,443,358,183,163,147,114,187,159,154,376,414,307,483,430,473,219,2489,2711,4689,6810,4141,7617,1700,365
"Belize",164,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13086.6387066948,14140.1221332487,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,1,1,1,3,4
"Belize",164,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,0,2,3
"Belize",164,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42867727373368,2.00953649315602,3.27511939919418,3.51361677530849,2,6,21,1,0.1,2,3,100,68,141,21,4,1,2,1,1
"Belize",164,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13086.6387066948,14140.1221332487,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,2,1.1,1,5,7
"Belize",164,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,482,405,606,157,443,358,183,163,147,114,187,159,154,376,414,307,483,430,473,219,2489,2711,4689,6810,4141,7617,1700,365
"Benin",99,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,1198.28487799746,693.191872521944,971.543226069629,0,0,1460.96006949657,0,0,0,0,0,6,729,476,598,465,1842,637,57,67,60,41,85,94,131,58,53,91,88,39,49,0,0,0,0,0
"Benin",99,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,4,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benin",99,"Other seaweeds and aquatic plants and products thereof","seaweeds",65,61,49,75,65,88,56,64,71,78,0,0,0,50,0,0,110,114,104,125,127,118,141,133,132,143,140,158,116,160,145,132,103,173,122,83,2,128.370535714286,222.165178571429,119.84375,151
"Benin",99,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,4,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benin",99,"Z_TOTAL","seaweeds",65,61,49,75,65,88,56,64,71,78,0,0,0,50,0,0,110,114,104,125,127,118,141,133,132,143,140,158,116,160,145,132,103,173,122,83,2,128.370535714286,222.165178571429,119.84375,151
"Benin",99,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,1198.28487799746,693.191872521944,971.543226069629,0,0,1460.96006949657,0,0,0,0,0,6,729,476,598,465,1842,637,57,67,60,41,85,94,131,58,53,91,88,39,49,0,0,0,0,0
"Bermuda",108,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,21,16,11,13
"Bermuda",108,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.70548429632436,9.04133316958723,10.4539084742319,12.7872009554658,15.1204934367006,17.3770594865518,19.8638048305511,22.3505501745503,24.8372955185496,27.0171351370182,29.2737011868712,31.3768143739571,33.940286149339,36.1201257678085,40.9853904846632,45.1601173190757,47.6468626630749,50.7474194581337,49.8582018213046,52.1147678711577,6,7,1
"Bermuda",108,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,131,525,321,631,1493,4259,366,833,1254,2129,2060,1283,610,1173,2934,5244,5251,9268,8082,7880,7620,6570,5900,3220
"Bermuda",108,"Other seaweeds and aquatic plants and products thereof","seaweeds",1700,2831,2822,3877,4426,7804,1960,4622,2277,8800,5800,6400,5810,5620,3870,6000,2400,3400,2000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Bermuda",108,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,21,16,11,13
"Bermuda",108,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,131,525,321,631,1493,4259,366,833,1254,2129,2060,1283,610,1173,2934,5244,5251,9268,8082,7880,7620,6570,5900,3220
"Bermuda",108,"Z_TOTAL","seaweeds",1700,2831,2822,3877,4426,7804,1960,4622,2277,8800,5800,6400,5810,5620,3870,6000,2400,3400,2000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bermuda",108,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.70548429632436,9.04133316958723,10.4539084742319,12.7872009554658,15.1204934367006,17.3770594865518,19.8638048305511,22.3505501745503,24.8372955185496,27.0171351370182,29.2737011868712,31.3768143739571,33.940286149339,36.1201257678085,40.9853904846632,45.1601173190757,47.6468626630749,50.7474194581337,49.8582018213046,52.1147678711577,6,7,1
"Bonaire",245,"Coral and the like","corals",30.25,20,78.75,32.75,32,68.5,38.25,36.5,87.5,191.25,225,250,275,300,167.5,84.75,110.75,135,175.75,141,254.5,88.5,55.75,41.75,19.75,35,8.75,20,11.75,14,31.25,38.25,63.5,76,48,59.75,3,4.5,23.75,1.25,3.25
"Bonaire",245,"Fish body oils, nei","fish_oil",184.75,0,0,869.75,373.25,32.75,0,50,25,37.5,0,2.5,23,0,1.5,11.5,16.25,11,33,106.25,103.25,104,134.75,123,105.75,303.25,135.75,294.75,152.5,117,124.75,223.25,109.5,209.25,72.25,95.5,553.25,1182,1312,1516,1787.75
"Bonaire",245,"Fish liver oils, nei","fish_oil",NA,NA,NA,389,122.25,35,1,0,0.5,0,0,0.025,0,0.25,3.75,0,0.25,0.025,3285.32970531099,0.25,3867.97556283791,0.025,10465.9335662215,12708.1685422896,0,15295.9184484356,16508.5053995373,0.025,18608.5272938572,0.25,0.025,22300.4801484761,0,1.75,0,27692.7479660241,28146.6468987297,2.25,0,0,0
"Bonaire",245,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1254.30912129865,0.25,0,0.025,0.25
"Bonaire",245,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572.75,38.25,34,22.25,8.5,17,25,31.75,14.25,24.25,0,0,47.25,21,8.5,37.5,36.25,4.75,13.25,5.5,2.25,15.5
"Bonaire",245,"Z_TOTAL","corals",30.25,20,78.75,32.75,32,68.5,38.25,36.5,87.5,191.25,225,250,275,300,167.5,84.75,110.75,135,175.75,141,254.5,88.5,55.75,41.75,19.75,35,8.75,20,11.75,14,31.25,38.25,63.5,76,48,59.75,3,4.5,23.75,1.25,3.25
"Bonaire",245,"Z_TOTAL","fish_oil",184.75,0,0,1258.75,495.5,67.75,1,50,25.5,37.5,0,2.525,23,0.25,5.25,11.5,16.5,11.025,3318.32970531099,106.5,3971.22556283791,104.025,10600.6835662215,12831.1685422896,105.75,15599.1684484356,16644.2553995373,294.775,18761.0272938572,117.25,124.775,22523.7301484761,109.5,211,72.25,27788.2479660241,28699.8968987297,1184.25,1312,1516,1787.75
"Bonaire",245,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572.75,38.25,34,22.25,8.5,17,25,31.75,14.25,24.25,0,0,47.25,21,8.5,37.5,36.25,4.75,13.25,5.5,2.25,15.5
"Bonaire",245,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1254.30912129865,0.25,0,0.025,0.25
"Bosnia and Herzegovina",232,"Fish body oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,146,935,773,553,563
"Bosnia and Herzegovina",232,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5011114788369,0,0,19.8560388954414,0,20.7666599884141,0,0,22.1959178159977,0,0,0,0,0
"Bosnia and Herzegovina",232,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.366579000709,281.510818388265,51.8868353565595,605.91903718239,59.8185179582179,0,0,180.975798403342,277.247296093641,127.998306380657,37,21,0
"Bosnia and Herzegovina",232,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",143,68,40,55,54,51,114,66,305,13,8,24,0.1,2,16,2,14,0,0.1,3,4,5,0,1,2,9,24,24,20,23,33,76,28,23,13,10,3,3,0,1,0
"Bosnia and Herzegovina",232,"Z_TOTAL","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,146,935,773,553,563
"Bosnia and Herzegovina",232,"Z_TOTAL","seaweeds",143,68,40,55,54,51,114,66,305,13,8,24,0.1,2,16,2,14,0,0.1,3,4,5,0,1,2,9,24,24,58.366579000709,304.510818388265,84.8868353565595,681.91903718239,87.8185179582179,23,13,190.975798403342,280.247296093641,130.998306380657,37,22,0
"Bosnia and Herzegovina",232,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5011114788369,0,0,19.8560388954414,0,20.7666599884141,0,0,22.1959178159977,0,0,0,0,0
"Brazil",171,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6206353976554,33.4389887592297,32.2560036916038,0,0,0,0,0,0,0,70,85,192,68,30,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Brazil",171,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,35,50,64,52,70,91,136,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Fish body oils, nei","fish_oil",NA,NA,438,632,546,133,428,1802,1178,2992,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Natural sponges raw","sponges",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.2853602174218,0,0,0,272,300,244,252,347,320,268,246,240,450,348,236,511,577
"Brazil",171,"Ornamental saltwater fish","ornamentals",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,459.101699742441,431.30845064059,433.41766481995,425.602998997852,416.08763057664,404.665980121252,399.467779836265,389.223538872571,379.988506044618,365.800877735717,0,349.498740667699,0,328.823368344809,0,0,297.679486583616,287.379178501269,276.462132113749,265.750665161289,255.226088604337,244.215597019062,234.457271083687,223.857938368532,213.595008365286,203.444212599348,194.153112652748,183.348200502533,173.702008804463,163.439078801221,151.905294108525,143.324377664849,133.005380542952,122.723761500161,112.535587655122,102.141834375019,91.8602153322281,0,71.2969772466386,0.1
"Brazil",171,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",3.66277994183667,3.61959812342835,3.57641630502,3.54111632235656,3.5127369759569,3.83365752098301,3.44232925052623,3.41856366163577,3.34827601786088,3.45542579829402,3.27594589346805,3.29870235946204,3.37028775909508,3.36670735930738,0,0,0,0,3.32515985313425,3.42615795688845,4.04678050011637,4.77755650387647,4.4877308986221,3.14558410147755,1,0,0,59,0,0,0,2,0,0,0,0,0,0,0,0,0
"Brazil",171,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,35,50,64,52,70,91,136,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Z_TOTAL","fish_oil",NA,NA,438,632,546,133,428,1802,1178,2992,0,0,34.6206353976554,33.4389887592297,32.2560036916038,0,250,0,0,0,0,0,70,85,192,68,30,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Brazil",171,"Z_TOTAL","ornamentals",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Z_TOTAL","seaweeds",3.66277994183667,462.72129786587,434.88486694561,436.958781142307,429.115735973809,419.921288097623,408.108309371778,402.8863434979,392.571814890432,383.443931842912,369.076823629185,3.29870235946204,352.869028426794,3.36670735930738,328.823368344809,0,0,297.679486583616,290.704338354403,279.888290070638,269.797445661406,260.003645108213,248.703327917684,237.602855185165,224.857938368532,213.595008365286,203.444212599348,253.153112652748,183.348200502533,173.702008804463,163.439078801221,153.905294108525,143.324377664849,133.005380542952,122.723761500161,112.535587655122,102.141834375019,91.8602153322281,0,71.2969772466386,0.1
"Brazil",171,"Z_TOTAL","sponges",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.2853602174218,0,0,0,272,300,244,252,347,320,268,246,240,450,348,236,511,577
"Brunei",247,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,68,633,553,726,1280,658,338,251,26,1,0,22
"Brunei",247,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,525,447,422,464,474,516,420,357,431,558,525,1027,177,507,624,525,509,261,266,174,170,141,118
"Brunei",247,"Ornamental saltwater fish","ornamentals",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"Brunei",247,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,4,7,0,185.875231586171,0,0,117.907118655909,0,2,0,1,0,0,0,0,12,0,8,0,0
"Brunei",247,"Z_TOTAL","ornamentals",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.1,525,447,422,464,474,516,420,357,431,558,525,1027,190,507,624,525,509,261,266,174,170,141,118
"Brunei",247,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,3,0,7,0,4,7,0,185.875231586171,0,0,117.907118655909,1,70,633,554,726,1280,658,338,263,26,9,0,22
"Bulgaria",71,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20569.3813060525,19756.4820622343,17074.2268108647,19020.6052819789,19650.662911844,21670,19954,24515,26055,12626
"Bulgaria",71,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,164,7,117,261,67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",71,"Fish body oils, nei","fish_oil",567,494,585,953,1310,361,399,51,97,86,120,11,0,277,270,50,193,24,32,26,6364,482,140,39,1400,3560,8260,6005,3365,6620,8520,4150,2650,5000,10220,12000,15000,25000,8200,20000,10100
"Bulgaria",71,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6672962857037,41.1088146769825,0,1.23878638803581,0,0,83.0731983934629,0.1,0.1,0.1,0,0,0,0,0,0
"Bulgaria",71,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0.1,0,0,0,1022.41088817552,2,0,0,0.1,0
"Bulgaria",71,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,22,122,92,60,6679,3008,10,8,0.1
"Bulgaria",71,"Other seaweeds and aquatic plants and products thereof","seaweeds",115,234,143,153,161,145,188,177,49,29,58,75,263,383,104,141,189,142,71,8,24,17,26,36,16,30,39,9,18,20,20,13,6,9,13,31,12,9,4,57,84
"Bulgaria",71,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",1092,1333,1038,1049,1293,935,1234,731,614,1049,1157,1533,1345,183,283,394,267,184,202,236,201,185,243,201,351,346,246,230,3108,334,311,389,289,196,251,463,267,222,154,183,328
"Bulgaria",71,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,164,7,117,261,67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",71,"Z_TOTAL","fish_oil",567,494,585,953,1310,361,399,51,97,86,120,11,0,277,270,50,193,24,32,26,6364,482,140,39,1400,3560,8260,6005,3365,6620,8520,4150,2650,5000,10220,12000,15000,25000,8200,20000,10100
"Bulgaria",71,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,22,122,92,60,6679,3008,10,8,0.1
"Bulgaria",71,"Z_TOTAL","seaweeds",1207,1567,1181,1202,1454,1080,1422,908,663,1078,1215,1608,1608,566,387,535,456,326,273,244,225,202,269,237,367,376,285,239,3126,354,331,20971.3813060525,20051.4820622343,17279.2268108647,19284.6052819789,20144.662911844,21949,20185,24673,26295,13038
"Bulgaria",71,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6672962857037,41.1088146769825,0,4.23878638803581,0,0,83.1731983934629,0.1,0.1,0.1,1022.41088817552,2,0,0,0.1,0
"Cambodia",24,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,3,2,2,7,7,9,35,65,40,99,0.1,0.1,1,36,25,31,16,34,64,34,31,21,2,0.1,1,1,1
"Cambodia",24,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,28,40,32,38,35,39,25,26,22,14,15,13,15,18,17,58,43,50,41,55,66,62
"Cambodia",24,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cambodia",24,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,3,2,2,7,7,9,35,65,40,99,0.1,0.1,1,36,25,31,16,34,64,34,31,21,2,0.1,1,1,1
"Cambodia",24,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,28,40,32,38,35,39,25,26,22,14,15,13,15,18,17,58,43,50,41,55,66,62
"Cambodia",24,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameroon",197,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,23,48,17,0.1,22,1,0.1,0,1,0,1,0.1,6,3,11,16,0.1,0.1,0.1,12,3,4,20,35,8,10,6
"Cameroon",197,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,119,276,1133,1118,1864,3334,3150,3875,3701,4423,3870,3104,2849,2978,4195,5653,6339,5982,7634,9473,10775,8601,9308
"Cameroon",197,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4527,7039,7349,8121,7001,8480,8306,6726,7183,10542,19781,19799,26553,35962,31325,24089,17498
"Cameroon",197,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,23,48,17,0.1,22,1,0.1,0,1,0,1,0.1,6,3,11,16,0.1,0.1,0.1,12,3,4,20,35,8,10,6
"Cameroon",197,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,119,276,1133,1118,1864,3334,3150,3875,3701,4423,3870,3104,2849,2978,4195,5653,6339,5982,7634,9473,10775,8601,9308
"Cameroon",197,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4527,7039,7349,8121,7001,8480,8306,6726,7183,10542,19781,19799,26553,35962,31325,24089,17498
"Canada",218,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.464060889841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,15,31,32,52,18
"Canada",218,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0.1,0,0,0,0,0,0,0,0,0,0,0
"Canada",218,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canada",218,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6587,5780,3629,465,383,166,526,240,1429,3654,5251,6283,11665,8822,5685,7448,6956,6713,6159,6375,80666,152108,156089,128069,135228
"Canada",218,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1485.58898379147,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"Canada",218,"Halibuts, liver oils","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,650.76918525598,843.447986474785,0,1502.80350453343,1631.10930147982,1800.67984475463,1834.9020200721,2093.60441541637,2175.69369647489,2398.08311505016,2457.06413816463,2763.63363925007,8.35896276205312,215.893072659033,0,0,2469.27817725186,4749.89250993351,3974.58802946738,4420.12499335516,4727.08943697863,4998.97222990227,5042.82429327705,104,2420,2358,5625,2732
"Canada",218,"Herring oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687,297,268,518,711,40,213,34,81,191,71,97,29.8691781336947,25.2633930521615,0,0,0,11.8724986110719,7.51832582379029,0,8.11963513656065,1.24933940675692,1.42418791601631,0,0,37.9292915218675,0,28.7177213588002,0
"Canada",218,"Natural sponges raw","sponges",3622,4040,3611,4099,4342,4187,4594,4272,3926,6061,5726,6859,3742,1885,2362,2221,5291,2830,3086,2931,3636,2931,2636,2722,2548,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
