"CellID","Country","AreaKM2","PhiPrime","YearsToHarvest","F_yieldperfarmMT","F_yieldpercellperyear","ID","CountryYieldCumSum","CountryAreaCumSum","MaxProdPerCountry","OnePercentDevPerCountry","ProdPerCountryOnePercent"
382771582,64,0.821242,3.4099,1.716264,2396.736,1146.852,64,1146.852,0.821242,22553223.5952,191.023101731,262091.939
398755582,65,0.8327785,3.523572,1.418083,2396.736,1407.498,65,1407.498,0.8327785,5049695.946,32.406155725,53302.014
401131577,66,0.8342894,3.532143,1.398174,2396.736,1430.131,66,1430.131,0.8342894,21072366.9882,143.845218633,242045.504
309551896,67,0.7387822,3.352253,1.895306,2396.736,934.2376,67,934.2376,0.7387822,64822944.1757,571.610146025,694924.3782
287519416,68,0.7049372,3.31019,2.039832,2396.736,828.2783,68,828.2783,0.7049372,480238.3268,4.236076836,4969.7523
175459321,69,0.4772424,3.335494,1.951401,2396.736,586.1553,69,586.1553,0.4772424,115613.75553,2.748834062,2930.9033
157791369,70,0.4341736,3.316837,2.016155,2396.736,516.1306,70,516.1306,0.4341736,205113.44173,7.886958325,8378.5847
234428306,72,0.607811510562897,3.58226028556079,1.28810262680054,2396.736,1130.93762738367,72,1130.93762738367,0.607811510562897,899750.475280814,6.00089838229882,10178.438646453
221915074,73,0.5819247,3.50811,1.454847,2396.736,958.6714,73,958.6714,0.5819247,55072040.33456,822.51976003,1330903.7841
244149668,74,0.6271487,3.407042,1.724661,2396.736,871.5393,74,871.5393,0.6271487,2137614.7679,16.334573187,21698.6445
227300621,75,0.593213379383087,3.60161736733685,1.24833059310913,2396.736,1138.94177543785,75,1138.94177543785,0.593213379383087,31760413.0292863,320.952694954261,593788.581014297
249807376,76,0.6380974,3.478444,1.528558,2396.736,1000.519,76,1000.519,0.6380974,6803956.4803,53.191901217,82568.6264
287089901,77,0.7042341,3.425386,1.671599,2396.736,1009.73,77,1009.73,0.7042341,407446.7418,3.079060349,4028.921
287089902,78,0.7042341,3.425386,1.671599,2396.736,1009.73,78,1009.73,0.7042341,426714.6106,3.242619351,4038.92
302857721,79,0.728918,3.453139,1.594909,2396.736,1095.375,79,1095.375,0.728918,1093600.2184,7.970646886,10954.435
282336441,80,0.6964021,3.317563,2.013587,2396.736,828.9146,80,828.9146,0.6964021,5425419.1814,52.16658933,58795.6906
283158381,81,0.6977677,3.400115,1.745211,2396.736,958.2597,81,958.2597,0.6977677,953527.9349,7.485552324,9565.7419
254299136,82,0.6466239,3.279626,2.152978,2396.736,719.834,82,719.834,0.6466239,2088347.352,20.281653553,21983.5354
275465751,84,0.6847661,3.261521,2.223473,2396.736,738.1262,84,738.1262,0.6847661,2384112.838,23.71745216,25139.5437
532676885,86,0.833828,3.292503,2.104432,2396.736,949.646,86,949.646,0.833828,875801.7217,7.792534505,8546.3786
671262262,88,0.6605561,3.251353,2.264247,2396.736,699.2075,88,699.2075,0.6605561,1324689.6741,12.742276888,13282.6884
748673182,89,0.4983983,3.503458,1.466124,2396.736,814.753,89,814.753,0.4983983,170514.39481,5.710390267,8827.4692
707469551,90,0.5897123,3.472797,1.543079,2396.736,915.9511,90,915.9511,0.5897123,2163397.337,14.328666673,21880.4545
707773401,91,0.5890819,3.488893,1.502107,2396.736,939.929,91,939.929,0.5890819,10422194.6237,66.482278466,105725.4251
667168510,92,0.6679839,3.253453,2.255751,2396.736,709.7332,92,709.7332,0.6679839,114887.741,1.088822559,709.7332
714687776,93,0.5745059,3.50491,1.462595,2396.736,941.4358,93,941.4358,0.5745059,87230880.2675,603.180910658,984552.482
741256060,94,0.5156305,3.501794,1.470185,2396.736,840.5949,94,840.5949,0.5156305,2674513.06756,40.562329192,65513.8893
748368272,95,0.4991058,3.486746,1.507498,2396.736,793.517,95,793.517,0.4991058,247295745.026,1692.425881822,2675027.3294
421219962,96,0.8449324,3.523494,1.418265,2396.736,1427.857,96,1427.857,0.8449324,36425027.931,229.203851128,384899.969
432236237,97,0.8491409,3.5167,1.434286,2396.736,1418.94,97,1418.94,0.8491409,26551776.553,171.462637086,280965.349
435045801,98,0.8500282,3.479569,1.525684,2396.736,1335.331,98,1335.331,0.8500282,1501487.59,10.00505875,14687.821
434829846,99,0.8499626,3.495046,1.486781,2396.736,1370.165,99,1370.165,0.8499626,3021193.113,19.545992349,31504.122
492675775,100,0.8515115,3.511712,1.446184,2396.736,1411.195,100,1411.195,0.8515115,6946110.3453,44.87505129,72641.225
597868108,101,0.773068,3.256559,2.24326,2396.736,825.9585,101,825.9585,0.773068,93803323.9505,911.248998416,969952.0982
607590341,102,0.7607458,3.362005,1.863533,2396.736,978.414,102,978.414,0.7607458,91843404.4978,888.041127289,1091166.4552
457467290,103,0.8544006,3.480436,1.523472,2396.736,1344.148,103,1344.148,0.8544006,2467733.804,16.587057256,25280.045
455782766,104,0.8542399,3.525952,1.412521,2396.736,1449.456,104,1449.456,0.8542399,15094623.376,95.013525906,159543.182
443901363,106,0.8523319,3.485177,1.51145,2396.736,1351.559,106,1351.559,0.8523319,11736391.782,79.587515642,124366.331
298741812,108,0.7226886,3.3974,1.753343,2396.736,987.8805,108,987.8805,0.7226886,1180232.5726,9.096008839,11855.3814
331140343,110,0.7680199,3.543438,1.372434,2396.736,1341.224,110,1341.224,0.7680199,123123873.0476,771.708739296,1331301.862
354900957,111,0.7954943,3.53893,1.38264,2396.736,1378.949,111,1378.949,0.7954943,9295102.821,56.135613166,96342.14
354986768,112,0.795585,3.518268,1.430571,2396.736,1332.899,112,1332.899,0.795585,75321848.8582,499.961405653,822621.631
366563873,113,0.8071347,3.511317,1.447131,2396.736,1336.775,113,1336.775,0.8071347,288949.288,1.860031312,2666.968
372180803,114,0.8122982,3.529626,1.403987,2396.736,1386.668,114,1386.668,0.8122982,5617174.528,35.548311067,59353.827
373260992,115,0.8132581,3.533104,1.395961,2396.736,1396.289,115,1396.289,0.8132581,11607074.587,72.269577504,122398.994
372397527,116,0.8124911,3.518157,1.430833,2396.736,1360.974,116,1360.974,0.8124911,2337157.137,14.378545956,23138.304
371534027,118,0.8117172,3.475011,1.537366,2396.736,1265.458,118,1265.458,0.8117172,2098178.719,13.952581328,21506.125
374990167,120,0.8147717,3.48856,1.502941,2396.736,1299.314,120,1299.314,0.8147717,3451912.226,22.933148657,36327.199
395726292,122,0.830779,3.485407,1.51087,2396.736,1317.889,122,1317.889,0.830779,519745.195,3.41154712,5271.556
387734242,123,0.8250828,3.482933,1.517126,2396.736,1303.455,123,1303.455,0.8250828,505356.518,3.371263039,5135.814
402854227,125,0.8353548,3.498124,1.479183,2396.736,1353.535,125,1353.535,0.8353548,1561170.429,9.997743191,14889.563
414734312,126,0.8419168,3.524569,1.415751,2396.736,1425.288,126,1425.288,0.8419168,15562706.136,96.851859619,161667.393
399614262,127,0.8333341,3.489431,1.500758,2396.736,1330.849,127,1330.849,0.8333341,2673167.902,17.162137872,26618.432
425099798,129,0.8465499,3.539549,1.381234,2396.736,1468.945,129,1468.945,0.8465499,46920841.524,299.23020666,508951.381
410627298,130,0.8398008,3.529389,1.404534,2396.736,1433.06,130,1433.06,0.8398008,16463434.419,102.676676069,174574.803
406091218,131,0.8372767,3.531018,1.400767,2396.736,1432.594,131,1432.594,0.8372767,101773983.866,640.673065208,1084988.05
418879622,132,0.8438928,3.526793,1.410563,2396.736,1433.887,132,1433.887,0.8438928,52436086.362,345.743018032,577867.585
382763688,133,0.821242,3.529739,1.403725,2396.736,1402.198,133,1402.198,0.821242,76129217.322,471.986155311,794318.613
401770938,134,0.8346922,3.476331,1.533972,2396.736,1304.155,134,1304.155,0.8346922,19359227.272,133.55537459,204801.256
357706573,135,0.798409,3.544498,1.370047,2396.736,1396.722,135,1396.722,0.798409,519616077.9975,3432.796187226,5936141.166
384706969,136,0.8227722,3.453288,1.594509,2396.736,1236.724,136,1236.724,0.8227722,15305491.482,108.410656685,159064.475
459444135,137,0.8545551,3.466749,1.558812,2396.736,1313.913,137,1313.913,0.8545551,33693688.4971,267.327944768,389519.534
484240738,138,0.8532875,3.366061,1.850504,2396.736,1105.161,138,1105.161,0.8532875,47778923.2695,456.781433552,579281.292
416246357,139,0.8426561,3.520133,1.426164,2396.736,1416.123,139,1416.123,0.8426561,110447181.2654,723.747406874,1202890.555
382766239,140,0.821242,3.483964,1.514516,2396.736,1299.623,140,1299.623,0.821242,2846928.195,18.831099551,28546.286
144567862,141,0.4009247,3.405772,1.728407,2396.736,555.9515,141,555.9515,0.4009247,24224036.9193,188.043478389,259007.3213
126207107,143,0.3534241,3.514769,1.438879,2396.736,588.6975,143,588.6975,0.3534241,51464477.82168,484.91474405,790374.8022
139077385,145,0.3868849,3.505967,1.46003,2396.736,635.0972,145,635.0972,0.3868849,1356488.993416,45.904539369,74986.2001
591975766,146,0.7801161,3.337768,1.943679,2396.736,961.9555,146,961.9555,0.7801161,106606.3947,0.886992535,961.9555
546008834,147,0.8245621,3.526018,1.412368,2396.736,1399.251,147,1399.251,0.8245621,36969476.8246,238.805645914,402869.174
525920183,148,0.8378708,3.525836,1.412792,2396.736,1421.408,148,1421.408,0.8378708,1082376.131,7.280519155,11287.934
433082112,150,0.8494219,3.512512,1.444268,2396.736,1409.6,150,1409.6,0.8494219,171046.739,1.053829272,1409.6
541037893,151,0.8282052,3.529259,1.404835,2396.736,1412.97,151,1412.97,0.8282052,503458.735,3.023518114,4231.032
536501663,152,0.8313302,3.527112,1.40982,2396.736,1413.286,152,1413.286,0.8313302,2890669.47,17.411211891,28113.45
513391441,153,0.844245,3.522057,1.421637,2396.736,1423.311,153,1423.311,0.844245,1449026.2878,9.341968867,15552.088
561126189,154,0.8120663,3.477964,1.529785,2396.736,1272.276,154,1272.276,0.8120663,219011.404,1.463853808,1272.276
541685284,155,0.8277431,3.529392,1.404528,2396.736,1412.49,155,1412.49,0.8277431,10731074.2474,78.797998577,132083.443
514858655,156,0.8435748,3.512756,1.443685,2396.736,1400.462,156,1400.462,0.8435748,224950.59,1.417655236,1400.462
482588272,157,0.8535542,3.508973,1.452766,2396.736,1408.172,157,1408.172,0.8535542,998120.413,6.265255388,9857.127
471053434,158,0.8546976,3.49987,1.474894,2396.736,1388.903,158,1388.903,0.8546976,432811.592,2.700863624,4166.709
379945259,159,0.8189698,3.35689,1.880118,2396.736,1044.006,159,1044.006,0.8189698,257870.233,2.055427872,2088.012
534989254,161,0.8323291,3.531999,1.398504,2396.736,1426.434,161,1426.434,0.8323291,3278455.792,19.875485467,32743.106
724420649,162,0.5534795,3.41007,1.715768,2396.736,773.1488,162,773.1488,0.5534795,265310107.753,2498.140340826,3366108.0364
268975683,163,0.673451840877533,3.60675649616326,1.23801445960999,2396.736,1303.77012866711,163,1303.77012866711,0.673451840877533,882106457.26958,6419.1958926173,10971632.1926299
375203073,164,0.8149589,3.519474,1.427721,2396.736,1368.084,164,1368.084,0.8149589,14507901.819,95.32498544,157408.383
373692263,166,0.813639,3.527462,1.409006,2396.736,1384.01,166,1384.01,0.813639,17119523.117,105.356496296,178209.762
421862542,167,0.845212,3.524769,1.415282,2396.736,1431.34,167,1431.34,0.845212,78951395.353,497.111054373,831460.313
435255062,168,0.8500933,3.517433,1.432548,2396.736,1422.255,168,1422.255,0.8500933,82346411.6,541.867754517,898334.193
438927457,169,0.8511322,3.529249,1.40486,2396.736,1452.059,169,1452.059,0.8511322,68833448.882,436.281272366,737093.418
456423542,171,0.854305,3.542856,1.373746,2396.736,1490.482,171,1490.482,0.854305,730813588.2758,5170.92263537,8811450.221
742534982,172,0.512648,3.496963,1.482045,2396.736,829.0451,172,829.0451,0.512648,951202410.5922,7807.00555540601,12304787.2429
656136732,173,0.6872853,3.297529,2.085834,2396.736,789.7279,173,789.7279,0.6872853,51317188.7929,484.071694669,545264.043
137011496,174,0.3815435,3.264896,2.210126,2396.736,413.7587,174,413.7587,0.3815435,17375.9247,1.465038303,1241.5177
181289824,175,0.4910906,3.470082,1.550119,2396.736,759.3059,175,759.3059,0.4910906,565087.01765,7.478962026,11391.321
183233824,176,0.4956643,3.477321,1.531432,2396.736,775.7294,176,775.7294,0.4956643,963046.8314,9.127247303,13897.9367
184531136,178,0.4987016,3.399465,1.747153,2396.736,684.1166,178,684.1166,0.4987016,746217.6402,9.825904049,13002.7904
206344956,179,0.5483433,3.389644,1.776819,2396.736,739.6554,179,739.6554,0.5483433,8262411.9103,75.615861772,99849.6292
182368387,180,0.4936342,3.477137,1.531904,2396.736,772.3137,180,772.3137,0.4936342,64363844.6937,545.585214074,801561.1641
187120047,181,0.5047473,3.357893,1.876853,2396.736,644.5609,181,644.5609,0.5047473,61694235.7512,565.634754933,684891.1362
248033178,182,0.6346956,3.255033,2.249387,2396.736,676.2722,182,676.2722,0.6346956,1297114.0662,12.886275691,13509.2239
254382155,183,0.6467865,3.244893,2.290606,2396.736,676.7539,183,676.7539,0.6467865,1075860.5301,10.678872822,10797.6778
234858276,184,0.608685,3.405671,1.728704,2396.736,843.9021,184,843.9021,0.608685,7548412.0155,73.045477311,99916.3553
248683091,186,0.6359428,3.254954,2.249706,2396.736,677.5051,186,677.5051,0.6359428,2335959.5694,22.803058347,23574.6114
233562586,187,0.6060607,3.269517,2.192008,2396.736,662.6651,187,662.6651,0.6060607,1856975.7548,17.630777651,18759.2122
179347346,189,0.4864955,3.402769,1.737304,2396.736,671.1558,189,671.1558,0.4864955,336247.1952,8.017605922,10085.6299
337851836,190,0.7762668,3.561241,1.332983,2396.736,1395.747,190,1395.747,0.7762668,6261008.2532,36.985451916,65559.263
317979721,191,0.7506581,3.560454,1.3347,2396.736,1347.966,191,1347.966,0.7506581,16363516.7741,111.15833033,198055.91
311283401,192,0.741267,3.449317,1.605221,2396.736,1106.777,192,1106.777,0.741267,211368.9231,1.712938346,2213.554
403939627,193,0.8360064,3.537794,1.385226,2396.736,1446.469,193,1446.469,0.8360064,34376946.372,211.994515429,364595.727
415603902,194,0.8423419,3.534173,1.393505,2396.736,1448.772,194,1448.772,0.8423419,69226919.923,425.665552161,722398.815
444116702,195,0.8523787,3.48786,1.504698,2396.736,1357.699,195,1357.699,0.8523787,15678721.445,107.506453307,169427.247
433750131,196,0.849628,3.528512,1.406567,2396.736,1447.734,196,1447.734,0.849628,29399963.183,186.530048745,312136.121
452369976,197,0.8538307,3.525483,1.413616,2396.736,1447.639,197,1447.639,0.8538307,13884482.635,86.726869176,144580.654
463126696,198,0.8547406,3.511921,1.445683,2396.736,1417.038,198,1417.038,0.8547406,48485077.9351,316.696821164,521285.163
498075796,199,0.8500151,3.515795,1.436437,2396.736,1418.274,199,1418.274,0.8500151,2695757.373,16.923805479,26946.621
503259839,200,0.8483159,3.513296,1.442392,2396.736,1409.595,200,1409.595,0.8483159,54792528.4803,387.240677931,635727.025
490951171,202,0.8519313,3.527354,1.409256,2396.736,1448.888,202,1448.888,0.8519313,28022262.986,174.232899364,293979.417
353192165,203,0.7936653,3.533441,1.395186,2396.736,1363.407,203,1363.407,0.7936653,456227986.7277,2877.725100319,4884218.54
352544590,204,0.7929725,3.534308,1.393196,2396.736,1364.163,204,1364.163,0.7929725,97721384.269,608.512236649,1027337.282
381488900,205,0.8202024,3.518641,1.429688,2396.736,1374.992,205,1374.992,0.8202024,320235010.981,2128.37132253,3501079.106
438904715,206,0.8511207,3.53059,1.401756,2396.736,1455.254,206,1455.254,0.8511207,382954499.978,2636.640973223,4324631.502
364642480,207,0.8052803,3.53909,1.382277,2396.736,1396.279,207,1396.279,0.8052803,395753183.344,2521.480859148,4285874.144
297252135,209,0.720358729362488,3.65879709472875,1.1389844417572,2396.736,1515.83255774215,209,1515.83255774215,0.720358729362488,115304348.598324,715.87218754599,1354433.57758448
338465395,210,0.7769923,3.543939,1.371305,2396.736,1358.01,210,1358.01,0.7769923,139734072.55113,1112.452401574,1914572.002
465306404,212,0.8547891,3.512048,1.445378,2396.736,1417.417,212,1417.417,0.8547891,6768528.284,42.847078732,70729.733
337849826,214,0.7762668,3.496786,1.48248,2396.736,1254.996,214,1254.996,0.7762668,15546432.9523,118.152564068,186861.449
482967815,216,0.8535002,3.560171,1.335315,2396.736,1531.934,216,1531.934,0.8535002,2417661176.578,15793.085842631,26535207.063
233336837,218,0.6056222,3.522019,1.421726,2396.736,1020.953,218,1020.953,0.6056222,136451394.50294,1363.329697354,2256566.71
372614061,221,0.8126835,3.471129,1.5474,2396.736,1258.749,221,1258.749,0.8126835,347889.129,2.283937419,2517.472
169410979,222,0.4626848,3.422251,1.680528,2396.736,659.8718,222,659.8718,0.4626848,202556.39871,4.010502397,4825.8568
103532416,223,0.2928744,3.50754,1.456224,2396.736,482.0294,223,482.0294,0.2928744,11557513.08555,126.483535722,204374.4934
734585621,224,0.5307831,3.493041,1.491754,2396.736,852.7861,224,852.7861,0.5307831,193317180.4937,1607.185830083,2525885.482
512431798,231,0.8446868,3.516904,1.433802,2396.736,1411.974,231,1411.974,0.8446868,2879253.136,19.441700732,31040.285
441323408,247,0.8517355,3.455671,1.588119,2396.736,1285.41,247,1285.41,0.8517355,7963441.317,56.642387488,83322.266
