"","ID","LABEL","bivalvephiavg","tb_mean"
"121",121,"French Guiana",2.14175258676972,0.568184383535522
"122",122,"Brazil",2.00288781399521,0.715485624857596
"123",123,"Argentina",1.79797530535908,1.00537538894129
"124",124,"Uruguay",1.61671476826534,1.3583265778896
"125",125,"Finland",2.05547678777894,0.65567406364346
"126",126,"Denmark",2.05876014575123,0.652110115868357
"127",127,"Germany",1.94880308790002,0.782694264596812
"128",128,"Netherlands",2.04900540812136,0.662755604457428
"129",129,"Poland",1.99932518920223,0.719729512905915
"130",130,"France",1.86676331569766,0.896885471952142
"131",131,"United Kingdom",1.89044624800653,0.862309717600618
"132",132,"Ireland",1.83290701151857,0.948735115321721
"133",133,"Spain",1.59642269898171,1.40486093563366
"134",134,"Portugal",1.78348848722215,1.02984582977802
"135",135,"Italy",1.26994145950603,2.41547795191824
"136",136,"Monaco",1.89452898383104,0.856485309488036
"137",137,"Serbia and Montenegro",1.92682761662706,0.811773560897209
"138",138,"Croatia",1.96977095472649,0.755919957412824
"139",139,"Slovenia",1.89426546114355,0.856860058944213
"140",140,"Lithuania",2.06127670481346,0.64939161586051
"141",141,"Qatar",1.64772502134506,1.29017318921451
"142",142,"Iran",1.45772890180136,1.76856772307967
"143",143,"Iraq",2.02378284118789,0.691093940125127
"144",144,"Guinea-Bissau",2.04933735036615,0.662390510726462
"145",145,"Guinea",2.10760702878621,0.601320223954096
"146",146,"Ivory Coast",2.06007027693185,0.65069343627536
"147",147,"Nigeria",1.99132407651369,0.729352615043303
"148",148,"Cameroon",2.01514900512378,0.701070133961056
"149",149,"Gabon",1.99815674359977,0.721126869179671
"150",150,"Democratic Republic of the Congo",1.87078593510827,0.890916427435002
"151",151,"Angola",1.88338542618946,0.872476283530931
"152",152,"Tanzania",2.06626899033913,0.644032219427094
"153",153,"India",2.06267272618067,0.647888461046719
"154",154,"Bangladesh",1.988494553976,0.732786447738281
"155",155,"Myanmar",2.11337368651296,0.595591458300045
"156",156,"Malaysia",2.08254306257536,0.626866622743483
"157",157,"Vietnam",2.04739920867745,0.664525061707519
"158",158,"Singapore",2.06014951024964,0.650607857947725
"159",159,"China",1.88552627574585,0.869381171337997
"160",160,"Japan",1.80377309963947,0.995745729754065
"161",161,"Kiribati",1.66327756143589,1.25729080087175
"162",162,"Antarctica",1.60803871861188,1.37803108046916
"163",163,"Egypt",1.88498913488237,0.870156704094082
"164",164,"Jordan",1.80145653232243,0.999582243629269
"165",165,"Indonesia",2.11126663029307,0.59767831396389
"166",166,"Canada",1.67521092050264,1.23262972132674
"167",167,"Saint Pierre and Miquelon",1.48946974073976,1.67779466282928
"168",168,"Sweden",1.52728902137437,1.57570095571384
"169",169,"Norway",1.51912662407971,1.5971963389355
"170",170,"Chile",1.8325015268809,0.94937392816554
"171",171,"East Timor",1.8351631561254,0.94518855795181
"172",172,"Bosnia and Herzegovina",1.7411594551025,1.10481213233601
"173",173,"Deleted",1.75905546649239,1.07247378177376
"174",174,"Disputed",1.74130647326712,1.10454253566467
"175",175,"Arctic",NA,NA
"176",176,"Atlantic",NA,NA
"177",177,"Atlantic",NA,NA
"178",178,"Atlantic",NA,NA
"179",179,"Indian",NA,NA
"180",180,"Pacific",NA,NA
"181",181,"Pacific",NA,NA
"182",182,"Pacific",NA,NA
"183",183,"Atlantic",NA,NA
"184",184,"Indian",NA,NA
"185",185,"Pacific",NA,NA
"186",186,"Unclaimed",NA,NA
