"zone","lb_fish_pressure_2003_2007","lb_fish_pressure_2004_2008","lb_fish_pressure_2005_2009","lb_fish_pressure_2006_2010","lb_fish_pressure_2007_2011","lb_fish_pressure_2008_2012","lb_fish_pressure_2009_2013","lb_fish_pressure_2010_2014","lb_fish_pressure_2011_2015"
190,0.343234882948814,0.344530585001797,0.349397729093818,0.370548153344352,0.375669416227497,0.379345706083497,0.379365122458114,0.401825157906981,0.388477141812938
191,0.386675339959097,0.390742906908376,0.393118685229873,0.397034699796419,0.403024662286879,0.407701122092566,0.41257121609763,0.419124102598375,0.423805623445444
192,0.546990702273669,0.555855014487917,0.55939538050213,0.571010010155999,0.573482284805289,0.577472388284442,0.570105326028518,0.579780525953313,0.56055039792885
193,0.250776694881403,0.250333324431171,0.248859548662279,0.25079130919778,0.255351448514646,0.241771554180773,0.225199723568197,0.211342538845526,0.189542950718827
194,0.281501724253744,0.279725785311463,0.267415717910118,0.248504746473686,0.23844499174398,0.233305157385998,0.218085331558975,0.219044479597928,0.220375520055571
195,0.174573448588627,0.168434506442346,0.157876074135808,0.15154344872462,0.153658649656262,0.157212976879286,0.162361622884448,0.16219614254214,0.159336420474254
196,0.243615662443493,0.241939798617267,0.241966441021724,0.239582686693199,0.238761806419213,0.23745971839675,0.24051077994765,0.242547564575748,0.24423593433175
197,0.447633496034765,0.43683348751515,0.422001491337915,0.410229194210289,0.396597192501846,0.406367356115655,0.421830708137513,0.435060596410159,0.442282031477133
198,0.16959864997299,0.159400580768197,0.145185080226357,0.129875964759506,0.119442793943319,0.114429885262748,0.107517279907363,0.102020813332098,0.09489498770078
199,0.222935085435455,0.222212939824385,0.21886728488046,0.209041383841585,0.206823214100899,0.213402961346742,0.22292290327474,0.238149392076592,0.245550878130457
200,0.266996733755916,0.256227404908568,0.256095362268071,0.257033311041792,0.253371463085401,0.253303742339713,0.254520537747897,0.255276757990194,0.255029810721159
202,0.13299716441257,0.122075373365038,0.118946923232263,0.11563714775652,0.11537842383361,0.117251329411226,0.118086733370213,0.119147055681515,0.120209584021303
203,0.257495976041631,0.250465915185676,0.24333755047412,0.236817874890192,0.225724957943792,0.228136901001385,0.230663641958789,0.235648490009438,0.237757021006569
204,0.436335641730056,0.439994036543235,0.444125911068093,0.44831104330217,0.450730202836347,0.453499271088559,0.455202688897929,0.454678616844129,0.453427042051686
205,0.362675231223951,0.358683545446961,0.352220226222045,0.34597125546095,0.342344766151426,0.340436104584314,0.340070888732803,0.342232346228259,0.340438693900023
206,0.587819744329188,0.58398309472426,0.582649059240501,0.580040647618364,0.576667996779303,0.574971618131364,0.575858210591653,0.57392662698714,0.575153093839224
207,0.440627829254497,0.440770676209037,0.443799074030661,0.446873687770461,0.44769141049251,0.452277222663233,0.45934342129033,0.465102529002921,0.471862704256597
208,0.664648754942802,0.658556052032978,0.650472090289157,0.630074839358048,0.618339381230775,0.598332830173995,0.608417126680574,0.613430835146417,0.628397056412312
209,0.596680670417076,0.600321262081739,0.603538450713434,0.606463339934281,0.605920815739374,0.606293041135789,0.606901898730065,0.609298420778763,0.61162564447325
210,0.291384302377959,0.285820974239621,0.281292851520527,0.271984577406782,0.270064777070213,0.267471791869364,0.263760156533878,0.263044268177622,0.262185592327543
212,0.108939643753959,0.0976324180223848,0.0999870353928567,0.103320059339548,0.110401875059539,0.120936694271304,0.127557303790024,0.138455863245915,0.15145656894034
214,0.215678544909961,0.218631838568736,0.218493272552475,0.215918337342659,0.280681238410244,0.214337853759163,0.212434022354875,0.212342528379538,0.212934702922766
215,0.569526847955343,0.572555413922748,0.583752237461709,0.598508523122684,0.594366466676867,0.596991899045738,0.616553939677574,0.609227665372797,0.601556113442859
216,0.310183439121815,0.307998559312098,0.305976303595502,0.304196857688466,0.305847411795212,0.307992211162407,0.311016894260376,0.313947117292528,0.315640923854072
218,0.148154266243689,0.148558170410027,0.150000678802907,0.14924024381155,0.1456010627659,0.145785586920738,0.145571076365844,0.141822067160084,0.142071369682648
219,0.375322427696175,0.377489009755622,0.362198186686295,0.33046268953924,0.350700951416705,0.351640821397629,0.346782994339605,0.351499622358111,0.352053053611402
220,0.295441611650142,0.281355033688089,0.336513358069227,0.328191038141859,0.32846544122865,0.326007589380792,0.326337367718947,0.250828413411658,0.254551006177216
221,0.301151285552691,0.300815372520733,0.305593676727959,0.317721673966639,0.324623912191775,0.323540504174078,0.325577469112081,0.318022992298684,0.307157576853589
222,0.473520654899343,0.46664811514164,0.458899134941711,0.455131583608118,0.455997337749932,0.453492600151505,0.45290458093091,0.45120455446009,0.454156238115162
223,0.408122107822079,0.412518797473984,0.430419940563077,0.444631227939932,0.44908687592704,0.45806920114453,0.461492794867935,0.458299331737066,0.455791385132023
224,0.194844883314692,0.186262443732944,0.176726656757478,0.167481086202469,0.153345162368855,0.136755134492958,0.125307849623967,0.114017544395154,0.108576826606284
227,0.487548382640167,0.486114148913616,0.474130278889169,0.482072181929229,0.476436235072272,0.486803748030612,0.486810998044397,0.520675503598178,0.512429375051748
228,0.48824993765722,0.47840459385474,0.470327077715549,0.481760749910767,0.486380144304675,0.491992478377037,0.49580773594315,0.498429168966009,0.487154161844145
231,0.193705759044246,0.19622462118824,0.19660060156516,0.192135682206235,0.191658310071508,0.188726082544848,0.18196636506675,0.181739920874076,0.181523702604854
232,0.500245793299241,0.503307006575844,0.516742159019817,0.520611334930767,0.516873105005784,0.515384917909449,0.526021426374262,0.524214256893505,0.527068008076061
237,0.516197832670608,0.516593244529575,0.519087090966865,0.529360927626936,0.527437595165558,0.524964920797689,0.530405372612505,0.535375101613961,0.532157951308907
244,0.0948137874441618,0.0914292400284203,0.0883575267891828,0.0838962566905442,0.0821430978844262,0.0829330275546154,0.0873060523916016,0.0847869462584877,0.0863745704788734
245,0.0511498233589723,0.0447141428341743,0.0396299862378439,0.0421021391528187,0.0483810361265687,0.0490115744934364,0.0507008384209341,0.0524811640247308,0.0523175027506604
247,0.414348965956961,0.411831416424762,0.407885722710897,0.402381156139879,0.406057878477659,0.41116487789841,0.4075328067141,0.408875532129571,0.414667950675983
248,0.253558789234561,0.240118616857806,0.240950671361902,0.234207574485344,0.228023980845393,0.230347126366426,0.229713174913562,0.225837963286172,0.222758802357044
249,0.189742803698902,0.183524284839607,0.188702512293541,0.198115861128563,0.21862550423942,0.234758229134404,0.244439135201051,0.236423443277331,0.23072502955264
250,0.0922001180922095,0.0862876475525854,0.081952208636399,0.0788913416170983,0.0786405289236031,0.0781253030726748,0.0782619500957086,0.0784396574133928,0.0760348111487396
260,0.0530773276988124,0.052840219958596,0.0539523697223117,0.0531420986548042,0.0574403532080313,0.0588000399927676,0.0590489655543822,0.0575248886776694,0.033633756391537
261,0.0994448876022495,0.0963407055833607,0.0996663659111792,0.0946403484981162,0.090190711648135,0.0910075509349465,0.0889891158548047,0.086931957826306,0.0884511337989175
262,0.0365338309910554,0.0315285275584261,0.0338696286619423,0.0363950554227374,0.0384746848297597,0.0413511553613466,0.0424620993973879,0.0417619088053756,0.0424064882453985
263,0.0751794405425394,0.0741730346938312,0.0809423206310971,0.0881214714906171,0.095647761235226,0.104938481159754,0.112767327799417,0.113942415087489,0.114391321759446
264,0.119624230339089,0.119905749393967,0.118354711284195,0.119662842937982,0.121285601007165,0.126748596445674,0.130673395481116,0.135394580341384,0.138481019227806
266,0.0252423531784385,0.0294171899921589,0.0329954479300991,0.0343587324779141,0.0359434297043407,0.0353784323706992,0.0372609271300859,0.038134323138885,0.0402971522644497
267,0.0187783735651596,0.0180954327159712,0.0173963251489181,0.0187213284653437,0.0186013705709644,0.0183784523030597,0.0189142376033583,0.0198950986733535,0.0192527898509492
269,0.0803975069711634,0.0774773186639744,0.0747368098416651,0.0701338036712433,0.0618351171230999,0.0641514885114075,0.0656925471537582,0.068914347260532,0.0711454554901471
270,0.0461844683288502,0.0467628144519067,0.0477368894347684,0.0504901639881565,0.0519891199445091,0.0525969000387,0.0544176051328184,0.0553671493281648,0.0548854772889605
272,0.210134776036152,0.21949382156976,0.224851827545716,0.22451134934694,0.223089412896673,0.223833149017231,0.217170199235248,0.215178725189197,0.216636968183058
273,0.0322656900316561,0.0347199319385775,0.0344140840182265,0.0377208056825611,0.0362462915729206,0.0431790913913118,0.0475960159410244,0.0480096242822829,0.0500436503760018
274,0.174333327912763,0.179743253055663,0.18481921539664,0.188549292830705,0.192189865281829,0.195692298402512,0.198087461504048,0.203650793433773,0.208575436011671
275,0.124537419117946,0.123783987606378,0.123765897801699,0.124521798295115,0.127011065324252,0.130432157779629,0.133340517672827,0.13703414060323,0.140395976738241
276,0.0158776666527591,0.015418976212066,0.0147361915001859,0.0140321725002169,0.013889098299871,0.0142574715946215,0.0151976584507731,0.0160023695037498,0.016504085952507
277,0.178411381332036,0.176381539762696,0.174068942913646,0.17162512782999,0.167614546614144,0.162121865899699,0.154269672609667,0.150054493778957,0.150888712454723
248100,0.211112579002203,0.205574908026826,0.205677788619023,0.209126461086482,0.214049767710547,0.213525122160361,0.221922425748459,0.227068517634938,0.224204015799107
248200,0.205612827616159,0.212909692668372,0.210947210897439,0.19585799790679,0.204132123251602,0.20326926129332,0.197835872602619,0.208276719551145,0.20572743136877
248300,0.00305656373573248,0.00366571555644205,0.00378950795452247,0.00380464347802421,0.00443547325012415,0.00462674467767262,0.00389309397773823,0.00417002367218412,0.00423307380326991
248400,0.0000472005939137017,0.0000472005939137017,0.0000472005939137017,0.0000259895354341181,0.00000477172215223024,0.00000477172215223024,0.000014582806325302,0.000014582806325302,0.0000243928636424443
248500,0.0966020822482001,0.0900312653115576,0.0935986790749578,0.0926837035577433,0.132262920004016,0.105642198763987,0.0171990103306788,0.0125928154798675,0.0140625843907955
248600,0.092098165783749,0.102052342035081,0.0908249441065788,0.0419472240701569,0.0692997190587039,0.0716515385288924,0.0650324709369643,0.0674031750582132,0.0710011388074147
258410,0.0401874789100271,0.0353979651161375,0.0371868778232996,0.0368152562713473,0.0345790297134194,0.0341047041381738,0.0357661496506364,0.0349426396595323,0.026125495446755
258420,0.0327565879075618,0.0314277081235151,0.0291173340929281,0.0268714595790102,0.0258553690302196,0.0253347514602131,0.0348873880363116,0.0383375919755998,0.0481076599018401
258431,0.00155575619722339,0.00134495997118399,0.00134495997118399,0.00189042416873533,0.00936194972014826,0.00393384839256119,0.00199059860672208,0.00549482356500538,0.00446892875506076
258432,0.000244457701510159,0.00071178210294683,0.0024628746297341,0.00380164136736807,0.0451430077696316,0.0440963650568856,0.0518426552262734,0.0643096855668808,0.0643096855668808
258441,NA,0.0000359506729081558,0.0000359506729081558,0.000269376212868805,0.000159050582731359,0.000121669749505912,0.00013286325450624,0.00013286325450624,0.0000714960444818531
258442,NA,0.0496477713878598,0.0496477713878598,0.035370879863359,0.0536201864263333,0.0441604792749863,0.0326964795410779,0.0333991982435624,0.027541284838315
258510,0.000348777085670926,0.000308373672300605,0.000329370846336979,0.000586867773098647,0.000653439886705002,0.0021489938433659,0.00177390701813772,0.00119603315417839,0.000926039418852798
258520,0.0243481392552656,0.0396500125586011,0.0398550029426572,0.038672051059344,0.0412588713317114,0.0417677813814567,0.0299670457352948,0.0267049498256239,0.0263771443998274
258600,0.00000633067092261328,0.00000547152285926092,0.00000422063072810036,0.000500860384111141,0.000800451831967892,0.00198959460937369,0.00165839520834411,0.00146923912243785,0.00252595281548117
258700,0.000692830150289413,0.000681272673628148,0.000751536893597863,0.000776177458913705,0.000762898805385943,0.000685176991591397,0.000540773343981095,0.000501305650961035,0.000426715645839134
288100,0.170467823533706,0.16783596501127,0.148929806715197,0.0366450397723108,0.0356313594993396,0.0338554768509031,0.0331816883616831,0.0334507538929503,0.036671148904621
288200,0.099481508629861,0.102986137916462,0.106337047117602,0.0471108264935177,0.0351804044158243,0.032904509024057,0.0313768244022208,0.0319132278710966,0.0340851187518452
288300,0.0291710741748834,0.0291961421534442,0.029598967674073,0.121592196766458,0.0250393234126845,0.0175898293451107,0.0181742296141052,0.0181464925020883,0.0183806040561486
