"rgn_id","fao_id","stockid","stocklong"
102,47,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
102,47,"SKJCIO","Skipjack tuna Indian Ocean"
102,47,"STMARLINIO","Striped marlin Indian Ocean"
102,47,"SWORDIO","Swordfish Indian Ocean"
102,47,"YFINEIO","Yellowfin tuna Indian Ocean"
102,47,"CHAKESA","Shallow-water cape hake South Africa"
102,47,"CHSQUIDSA","Cape Hope squid South Africa"
102,47,"CTRACSA","Cape horse mackerel South Africa South coast"
102,47,"DEEPCHAKESA","Deep-water cape hake South Africa"
102,51,"SBT","Southern bluefin tuna Southern Oceans"
102,51,"ALBAIO","Albacore tuna Indian Ocean"
102,51,"BIGEYEIO","Bigeye tuna Indian Ocean"
102,51,"BLKMARLINIO","Black marlin Indian Ocean"
102,51,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
102,51,"SKJCIO","Skipjack tuna Indian Ocean"
102,51,"STMARLINIO","Striped marlin Indian Ocean"
102,51,"SWORDIO","Swordfish Indian Ocean"
102,51,"YFINEIO","Yellowfin tuna Indian Ocean"
103,34,"ALBANATL","Albacore tuna North Atlantic"
103,34,"ALBASATL","Albacore tuna South Atlantic"
103,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
103,34,"BIGEYEATL","Bigeye tuna Atlantic"
103,34,"BMARLINATL","Blue marlin Atlantic"
103,34,"SAILEATL","Sailfish Eastern Atlantic"
103,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
103,34,"SWORDNATL","Swordfish North Atlantic"
103,34,"SWORDSATL","Swordfish South Atlantic"
103,34,"WMARLINATL","White marlin Atlantic"
103,34,"YFINATL","Yellowfin tuna Atlantic"
104,34,"ALBANATL","Albacore tuna North Atlantic"
104,34,"ALBASATL","Albacore tuna South Atlantic"
104,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
104,34,"BIGEYEATL","Bigeye tuna Atlantic"
104,34,"BMARLINATL","Blue marlin Atlantic"
104,34,"SAILEATL","Sailfish Eastern Atlantic"
104,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
104,34,"SWORDNATL","Swordfish North Atlantic"
104,34,"SWORDSATL","Swordfish South Atlantic"
104,34,"WMARLINATL","White marlin Atlantic"
104,34,"YFINATL","Yellowfin tuna Atlantic"
105,48,"ALBASATL","Albacore tuna South Atlantic"
105,48,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
105,48,"BIGEYEATL","Bigeye tuna Atlantic"
105,48,"BMARLINATL","Blue marlin Atlantic"
105,48,"SAILEATL","Sailfish Eastern Atlantic"
105,48,"SKJEATL","Skipjack tuna Eastern Atlantic"
105,48,"SWORDSATL","Swordfish South Atlantic"
105,48,"WMARLINATL","White marlin Atlantic"
105,48,"YFINATL","Yellowfin tuna Atlantic"
106,34,"ALBANATL","Albacore tuna North Atlantic"
106,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
106,34,"BIGEYEATL","Bigeye tuna Atlantic"
106,34,"BMARLINATL","Blue marlin Atlantic"
106,34,"SAILEATL","Sailfish Eastern Atlantic"
106,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
106,34,"SWORDNATL","Swordfish North Atlantic"
106,34,"WMARLINATL","White marlin Atlantic"
106,34,"YFINATL","Yellowfin tuna Atlantic"
107,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
107,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
107,77,"SWORDEPAC","Swordfish Eastern Pacific"
107,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
107,77,"ALBANPAC","Albacore tuna North Pacific"
107,77,"BMARLINPAC","Blue marlin Pacific Ocean"
107,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
107,77,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
107,77,"BIGEYEWPO","Bigeye tuna Western Pacific Ocean"
108,21,"ALBANATL","Albacore tuna North Atlantic"
108,21,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
108,21,"BIGEYEATL","Bigeye tuna Atlantic"
108,21,"BMARLINATL","Blue marlin Atlantic"
108,21,"SAILWATL","Sailfish Western Atlantic"
108,21,"SKJWATL","Skipjack tuna Western Atlantic"
108,21,"SWORDNATL","Swordfish North Atlantic"
108,21,"WMARLINATL","White marlin Atlantic"
108,21,"YFINATL","Yellowfin tuna Atlantic"
108,31,"ALBANATL","Albacore tuna North Atlantic"
108,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
108,31,"BIGEYEATL","Bigeye tuna Atlantic"
108,31,"BMARLINATL","Blue marlin Atlantic"
108,31,"SAILWATL","Sailfish Western Atlantic"
108,31,"SKJWATL","Skipjack tuna Western Atlantic"
108,31,"SWORDNATL","Swordfish North Atlantic"
108,31,"WMARLINATL","White marlin Atlantic"
108,31,"YFINATL","Yellowfin tuna Atlantic"
110,31,"ALBANATL","Albacore tuna North Atlantic"
110,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
110,31,"BIGEYEATL","Bigeye tuna Atlantic"
110,31,"BMARLINATL","Blue marlin Atlantic"
110,31,"SAILWATL","Sailfish Western Atlantic"
110,31,"SKJWATL","Skipjack tuna Western Atlantic"
110,31,"SWORDNATL","Swordfish North Atlantic"
110,31,"WMARLINATL","White marlin Atlantic"
110,31,"YFINATL","Yellowfin tuna Atlantic"
110,31,"BLUEFISHATLC","Bluefish Atlantic Coast"
110,31,"WEAKFISHATLC","Weakfish Atlantic Coast"
110,31,"BLACKGROUPERGMSATL","Black Grouper Gulf of Mexico and South Atlantic"
110,31,"BSBASSSATL","Black sea bass South Atlantic"
110,31,"GAGSATLC","Gag Southern Atlantic coast"
110,31,"GRAMBERSATLC","Greater amberjack Southern Atlantic coast"
110,31,"KMACKSATLC","King mackerel Southern Atlantic Coast"
110,31,"MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico"
110,31,"RGROUPSATL","Red grouper South Atlantic"
110,31,"RPORGYSATLC","Red porgy Southern Atlantic coast"
110,31,"RSNAPSATLC","Red snapper Southern Atlantic coast"
110,31,"SBARSHARATL","Sandbar shark Atlantic"
110,31,"SNOWGROUPSATLC","Snowy grouper Southern Atlantic coast"
110,31,"SPANMACKSATLC","Spanish mackerel Southern Atlantic Coast"
110,31,"TILESATLC","Tilefish Southern Atlantic coast"
110,31,"VSNAPSATLC","Vermilion snapper Southern Atlantic coast"
111,31,"ALBANATL","Albacore tuna North Atlantic"
111,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
111,31,"BIGEYEATL","Bigeye tuna Atlantic"
111,31,"BMARLINATL","Blue marlin Atlantic"
111,31,"SAILWATL","Sailfish Western Atlantic"
111,31,"SKJWATL","Skipjack tuna Western Atlantic"
111,31,"SWORDNATL","Swordfish North Atlantic"
111,31,"WMARLINATL","White marlin Atlantic"
111,31,"YFINATL","Yellowfin tuna Atlantic"
112,31,"ALBANATL","Albacore tuna North Atlantic"
112,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
112,31,"BIGEYEATL","Bigeye tuna Atlantic"
112,31,"BMARLINATL","Blue marlin Atlantic"
112,31,"SAILWATL","Sailfish Western Atlantic"
112,31,"SKJWATL","Skipjack tuna Western Atlantic"
112,31,"SWORDNATL","Swordfish North Atlantic"
112,31,"WMARLINATL","White marlin Atlantic"
112,31,"YFINATL","Yellowfin tuna Atlantic"
113,31,"ALBANATL","Albacore tuna North Atlantic"
113,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
113,31,"BIGEYEATL","Bigeye tuna Atlantic"
113,31,"BMARLINATL","Blue marlin Atlantic"
113,31,"SAILWATL","Sailfish Western Atlantic"
113,31,"SKJWATL","Skipjack tuna Western Atlantic"
113,31,"SWORDNATL","Swordfish North Atlantic"
113,31,"WMARLINATL","White marlin Atlantic"
113,31,"YFINATL","Yellowfin tuna Atlantic"
114,31,"ALBANATL","Albacore tuna North Atlantic"
114,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
114,31,"BIGEYEATL","Bigeye tuna Atlantic"
114,31,"BMARLINATL","Blue marlin Atlantic"
114,31,"SAILWATL","Sailfish Western Atlantic"
114,31,"SKJWATL","Skipjack tuna Western Atlantic"
114,31,"SWORDNATL","Swordfish North Atlantic"
114,31,"WMARLINATL","White marlin Atlantic"
114,31,"YFINATL","Yellowfin tuna Atlantic"
115,31,"ALBANATL","Albacore tuna North Atlantic"
115,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
115,31,"BIGEYEATL","Bigeye tuna Atlantic"
115,31,"BMARLINATL","Blue marlin Atlantic"
115,31,"SAILWATL","Sailfish Western Atlantic"
115,31,"SKJWATL","Skipjack tuna Western Atlantic"
115,31,"SWORDNATL","Swordfish North Atlantic"
115,31,"WMARLINATL","White marlin Atlantic"
115,31,"YFINATL","Yellowfin tuna Atlantic"
116,31,"ALBANATL","Albacore tuna North Atlantic"
116,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
116,31,"BIGEYEATL","Bigeye tuna Atlantic"
116,31,"BMARLINATL","Blue marlin Atlantic"
116,31,"SAILWATL","Sailfish Western Atlantic"
116,31,"SKJWATL","Skipjack tuna Western Atlantic"
116,31,"SWORDNATL","Swordfish North Atlantic"
116,31,"WMARLINATL","White marlin Atlantic"
116,31,"YFINATL","Yellowfin tuna Atlantic"
117,31,"ALBANATL","Albacore tuna North Atlantic"
117,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
117,31,"BIGEYEATL","Bigeye tuna Atlantic"
117,31,"BMARLINATL","Blue marlin Atlantic"
117,31,"SAILWATL","Sailfish Western Atlantic"
117,31,"SKJWATL","Skipjack tuna Western Atlantic"
117,31,"SWORDNATL","Swordfish North Atlantic"
117,31,"WMARLINATL","White marlin Atlantic"
117,31,"YFINATL","Yellowfin tuna Atlantic"
118,31,"ALBANATL","Albacore tuna North Atlantic"
118,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
118,31,"BIGEYEATL","Bigeye tuna Atlantic"
118,31,"BMARLINATL","Blue marlin Atlantic"
118,31,"SAILWATL","Sailfish Western Atlantic"
118,31,"SKJWATL","Skipjack tuna Western Atlantic"
118,31,"SWORDNATL","Swordfish North Atlantic"
118,31,"WMARLINATL","White marlin Atlantic"
118,31,"YFINATL","Yellowfin tuna Atlantic"
119,31,"ALBANATL","Albacore tuna North Atlantic"
119,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
119,31,"BIGEYEATL","Bigeye tuna Atlantic"
119,31,"BMARLINATL","Blue marlin Atlantic"
119,31,"SAILWATL","Sailfish Western Atlantic"
119,31,"SKJWATL","Skipjack tuna Western Atlantic"
119,31,"SWORDNATL","Swordfish North Atlantic"
119,31,"WMARLINATL","White marlin Atlantic"
119,31,"YFINATL","Yellowfin tuna Atlantic"
120,31,"ALBANATL","Albacore tuna North Atlantic"
120,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
120,31,"BIGEYEATL","Bigeye tuna Atlantic"
120,31,"BMARLINATL","Blue marlin Atlantic"
120,31,"SAILWATL","Sailfish Western Atlantic"
120,31,"SKJWATL","Skipjack tuna Western Atlantic"
120,31,"SWORDNATL","Swordfish North Atlantic"
120,31,"WMARLINATL","White marlin Atlantic"
120,31,"YFINATL","Yellowfin tuna Atlantic"
121,31,"ALBANATL","Albacore tuna North Atlantic"
121,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
121,31,"BIGEYEATL","Bigeye tuna Atlantic"
121,31,"BMARLINATL","Blue marlin Atlantic"
121,31,"SAILWATL","Sailfish Western Atlantic"
121,31,"SKJWATL","Skipjack tuna Western Atlantic"
121,31,"SWORDNATL","Swordfish North Atlantic"
121,31,"WMARLINATL","White marlin Atlantic"
121,31,"YFINATL","Yellowfin tuna Atlantic"
122,31,"ALBANATL","Albacore tuna North Atlantic"
122,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
122,31,"BIGEYEATL","Bigeye tuna Atlantic"
122,31,"BMARLINATL","Blue marlin Atlantic"
122,31,"SAILWATL","Sailfish Western Atlantic"
122,31,"SKJWATL","Skipjack tuna Western Atlantic"
122,31,"SWORDNATL","Swordfish North Atlantic"
122,31,"WMARLINATL","White marlin Atlantic"
122,31,"YFINATL","Yellowfin tuna Atlantic"
123,31,"ALBANATL","Albacore tuna North Atlantic"
123,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
123,31,"BIGEYEATL","Bigeye tuna Atlantic"
123,31,"BMARLINATL","Blue marlin Atlantic"
123,31,"SAILWATL","Sailfish Western Atlantic"
123,31,"SKJWATL","Skipjack tuna Western Atlantic"
123,31,"SWORDNATL","Swordfish North Atlantic"
123,31,"WMARLINATL","White marlin Atlantic"
123,31,"YFINATL","Yellowfin tuna Atlantic"
124,31,"ALBANATL","Albacore tuna North Atlantic"
124,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
124,31,"BIGEYEATL","Bigeye tuna Atlantic"
124,31,"BMARLINATL","Blue marlin Atlantic"
124,31,"SAILWATL","Sailfish Western Atlantic"
124,31,"SKJWATL","Skipjack tuna Western Atlantic"
124,31,"SWORDNATL","Swordfish North Atlantic"
124,31,"WMARLINATL","White marlin Atlantic"
124,31,"YFINATL","Yellowfin tuna Atlantic"
125,31,"ALBANATL","Albacore tuna North Atlantic"
125,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
125,31,"BIGEYEATL","Bigeye tuna Atlantic"
125,31,"BMARLINATL","Blue marlin Atlantic"
125,31,"SAILWATL","Sailfish Western Atlantic"
125,31,"SKJWATL","Skipjack tuna Western Atlantic"
125,31,"SWORDNATL","Swordfish North Atlantic"
125,31,"WMARLINATL","White marlin Atlantic"
125,31,"YFINATL","Yellowfin tuna Atlantic"
126,31,"ALBANATL","Albacore tuna North Atlantic"
126,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
126,31,"BIGEYEATL","Bigeye tuna Atlantic"
126,31,"BMARLINATL","Blue marlin Atlantic"
126,31,"SAILWATL","Sailfish Western Atlantic"
126,31,"SKJWATL","Skipjack tuna Western Atlantic"
126,31,"SWORDNATL","Swordfish North Atlantic"
126,31,"WMARLINATL","White marlin Atlantic"
126,31,"YFINATL","Yellowfin tuna Atlantic"
127,31,"ALBANATL","Albacore tuna North Atlantic"
127,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
127,31,"BIGEYEATL","Bigeye tuna Atlantic"
127,31,"BMARLINATL","Blue marlin Atlantic"
127,31,"SAILWATL","Sailfish Western Atlantic"
127,31,"SKJWATL","Skipjack tuna Western Atlantic"
127,31,"SWORDNATL","Swordfish North Atlantic"
127,31,"WMARLINATL","White marlin Atlantic"
127,31,"YFINATL","Yellowfin tuna Atlantic"
129,31,"ALBANATL","Albacore tuna North Atlantic"
129,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
129,31,"BIGEYEATL","Bigeye tuna Atlantic"
129,31,"BMARLINATL","Blue marlin Atlantic"
129,31,"SAILWATL","Sailfish Western Atlantic"
129,31,"SKJWATL","Skipjack tuna Western Atlantic"
129,31,"SWORDNATL","Swordfish North Atlantic"
129,31,"WMARLINATL","White marlin Atlantic"
129,31,"YFINATL","Yellowfin tuna Atlantic"
129,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
129,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
129,77,"SWORDEPAC","Swordfish Eastern Pacific"
129,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
129,77,"BMARLINPAC","Blue marlin Pacific Ocean"
129,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
129,87,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
129,87,"STMARLINNEPAC","Striped marlin Northeast Pacific"
129,87,"SWORDEPAC","Swordfish Eastern Pacific"
129,87,"YFINEPAC","Yellowfin tuna Eastern Pacific"
129,87,"BMARLINPAC","Blue marlin Pacific Ocean"
129,87,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
130,31,"ALBANATL","Albacore tuna North Atlantic"
130,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
130,31,"BIGEYEATL","Bigeye tuna Atlantic"
130,31,"BMARLINATL","Blue marlin Atlantic"
130,31,"SAILWATL","Sailfish Western Atlantic"
130,31,"SKJWATL","Skipjack tuna Western Atlantic"
130,31,"SWORDNATL","Swordfish North Atlantic"
130,31,"WMARLINATL","White marlin Atlantic"
130,31,"YFINATL","Yellowfin tuna Atlantic"
130,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
130,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
130,77,"SWORDEPAC","Swordfish Eastern Pacific"
130,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
130,77,"BMARLINPAC","Blue marlin Pacific Ocean"
130,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
130,87,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
130,87,"STMARLINNEPAC","Striped marlin Northeast Pacific"
130,87,"SWORDEPAC","Swordfish Eastern Pacific"
130,87,"YFINEPAC","Yellowfin tuna Eastern Pacific"
130,87,"BMARLINPAC","Blue marlin Pacific Ocean"
130,87,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
131,31,"ALBANATL","Albacore tuna North Atlantic"
131,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
131,31,"BIGEYEATL","Bigeye tuna Atlantic"
131,31,"BMARLINATL","Blue marlin Atlantic"
131,31,"SAILWATL","Sailfish Western Atlantic"
131,31,"SKJWATL","Skipjack tuna Western Atlantic"
131,31,"SWORDNATL","Swordfish North Atlantic"
131,31,"WMARLINATL","White marlin Atlantic"
131,31,"YFINATL","Yellowfin tuna Atlantic"
131,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
131,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
131,77,"SWORDEPAC","Swordfish Eastern Pacific"
131,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
131,77,"BMARLINPAC","Blue marlin Pacific Ocean"
131,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
132,31,"ALBANATL","Albacore tuna North Atlantic"
132,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
132,31,"BIGEYEATL","Bigeye tuna Atlantic"
132,31,"BMARLINATL","Blue marlin Atlantic"
132,31,"SAILWATL","Sailfish Western Atlantic"
132,31,"SKJWATL","Skipjack tuna Western Atlantic"
132,31,"SWORDNATL","Swordfish North Atlantic"
132,31,"WMARLINATL","White marlin Atlantic"
132,31,"YFINATL","Yellowfin tuna Atlantic"
132,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
132,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
132,77,"SWORDEPAC","Swordfish Eastern Pacific"
132,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
132,77,"BMARLINPAC","Blue marlin Pacific Ocean"
132,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
132,87,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
132,87,"STMARLINNEPAC","Striped marlin Northeast Pacific"
132,87,"SWORDEPAC","Swordfish Eastern Pacific"
132,87,"YFINEPAC","Yellowfin tuna Eastern Pacific"
132,87,"BMARLINPAC","Blue marlin Pacific Ocean"
132,87,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
133,31,"ALBANATL","Albacore tuna North Atlantic"
133,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
133,31,"BIGEYEATL","Bigeye tuna Atlantic"
133,31,"BMARLINATL","Blue marlin Atlantic"
133,31,"SAILWATL","Sailfish Western Atlantic"
133,31,"SKJWATL","Skipjack tuna Western Atlantic"
133,31,"SWORDNATL","Swordfish North Atlantic"
133,31,"WMARLINATL","White marlin Atlantic"
133,31,"YFINATL","Yellowfin tuna Atlantic"
133,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
133,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
133,77,"SWORDEPAC","Swordfish Eastern Pacific"
133,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
133,77,"BMARLINPAC","Blue marlin Pacific Ocean"
133,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
134,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
134,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
134,77,"SWORDEPAC","Swordfish Eastern Pacific"
134,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
134,77,"BMARLINPAC","Blue marlin Pacific Ocean"
134,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
135,31,"ALBANATL","Albacore tuna North Atlantic"
135,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
135,31,"BIGEYEATL","Bigeye tuna Atlantic"
135,31,"BMARLINATL","Blue marlin Atlantic"
135,31,"SAILWATL","Sailfish Western Atlantic"
135,31,"SKJWATL","Skipjack tuna Western Atlantic"
135,31,"SWORDNATL","Swordfish North Atlantic"
135,31,"WMARLINATL","White marlin Atlantic"
135,31,"YFINATL","Yellowfin tuna Atlantic"
135,31,"BHEADSHARATL","Bonnethead shark Atlantic"
135,31,"BLACKGROUPERGMSATL","Black Grouper Gulf of Mexico and South Atlantic"
135,31,"BTIPSHARGM","Blacktip shark Gulf of Mexico"
135,31,"GAGGM","Gag Gulf of Mexico"
135,31,"GRAMBERGM","Greater amberjack Gulf of Mexico"
135,31,"GTRIGGM","Gray triggerfish Gulf of Mexico"
135,31,"KMACKGM","King mackerel Gulf of Mexico"
135,31,"MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico"
135,31,"RGROUPGM","Red grouper Gulf of Mexico"
135,31,"RSNAPGM","Red snapper Gulf of Mexico"
135,31,"SNOSESHARATL","Atlantic sharpnose shark Atlantic"
135,31,"SPANMACKGM","Spanish mackerel Gulf of Mexico"
135,31,"VSNAPGM","Vermilion snapper Gulf of Mexico"
135,31,"YEGROUPGM","Yellowedge grouper Gulf of Mexico"
135,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
135,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
135,77,"SWORDEPAC","Swordfish Eastern Pacific"
135,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
135,77,"ALBANPAC","Albacore tuna North Pacific"
135,77,"BMARLINPAC","Blue marlin Pacific Ocean"
135,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
135,77,"SWORDNPAC","Swordfish North Pacific"
135,77,"ARFLOUNDPCOAST","Arrowtooth flounder Pacific Coast"
135,77,"BGROCKPCOAST","Blackgill rockfish  Pacific Coast"
135,77,"BLACKROCKSPCOAST","Black rockfish Southern Pacific Coast"
135,77,"CHILISPCOAST","Chilipepper Southern Pacific Coast"
135,77,"CROCKPCOAST","Canary rockfish Pacific Coast"
135,77,"DKROCKPCOAST","Darkblotched rockfish Pacific Coast"
135,77,"ESOLEPCOAST","English sole Pacific Coast"
135,77,"LINGCODSPCOAST","Lingcod Southern Pacific Coast"
135,77,"LNOSESKAPCOAST","Longnose skate Pacific Coast"
135,77,"LSTHORNHPCOAST","Longspine thornyhead Pacific Coast"
135,77,"POPERCHPCOAST","Pacific ocean perch Pacific Coast"
135,77,"SABLEFPCOAST","Sablefish Pacific Coast"
135,77,"SNROCKPCOAST","Splitnose Rockfish Pacific Coast"
135,77,"SPSDOGPCOAST","Spotted spiny dogfish Pacific Coast"
135,77,"SSTHORNHPCOAST","Shortspine thornyhead Pacific Coast"
135,77,"WROCKPCOAST","Widow rockfish Pacific Coast"
135,77,"YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast"
135,77,"BOCACCSPCOAST","Bocaccio Southern Pacific Coast"
135,77,"CABEZSCAL","Cabezon Southern California"
135,77,"COWCODSCAL","Cowcod Southern California"
135,77,"GRNSTROCKPCOAST","Greenstriped rockfish Pacific Coast"
135,77,"PHAKEPCOAST","Pacific hake Pacific Coast"
135,77,"PSOLEPCOAST","Petrale sole Pacific Coast"
135,77,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
135,77,"BIGEYEWPO","Bigeye tuna Western Pacific Ocean"
135,77,"CALSCORPSCAL","California scorpionfish Southern California"
135,77,"DSOLEPCOAST","Dover sole Pacific Coast"
135,77,"GRSPROCKSCAL","Greenspotted rockfish Pacific Coast South"
135,77,"SBELLYROCKPCOAST","Shortbelly rockfish Pacific Coast"
136,31,"ALBANATL","Albacore tuna North Atlantic"
136,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
136,31,"BIGEYEATL","Bigeye tuna Atlantic"
136,31,"BMARLINATL","Blue marlin Atlantic"
136,31,"SAILWATL","Sailfish Western Atlantic"
136,31,"SKJWATL","Skipjack tuna Western Atlantic"
136,31,"SWORDNATL","Swordfish North Atlantic"
136,31,"WMARLINATL","White marlin Atlantic"
136,31,"YFINATL","Yellowfin tuna Atlantic"
136,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
136,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
136,77,"SWORDEPAC","Swordfish Eastern Pacific"
136,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
136,77,"BMARLINPAC","Blue marlin Pacific Ocean"
136,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
137,87,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
137,87,"STMARLINNEPAC","Striped marlin Northeast Pacific"
137,87,"SWORDEPAC","Swordfish Eastern Pacific"
137,87,"YFINEPAC","Yellowfin tuna Eastern Pacific"
137,87,"BMARLINPAC","Blue marlin Pacific Ocean"
137,87,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
137,87,"ALBASPAC","Albacore tuna South Pacific Ocean"
138,87,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
138,87,"STMARLINNEPAC","Striped marlin Northeast Pacific"
138,87,"SWORDEPAC","Swordfish Eastern Pacific"
138,87,"YFINEPAC","Yellowfin tuna Eastern Pacific"
138,87,"PANCHPERUNC","Peruvian anchoveta North-Central Peru"
138,87,"BMARLINPAC","Blue marlin Pacific Ocean"
138,87,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
138,87,"ALBASPAC","Albacore tuna South Pacific Ocean"
139,31,"ALBANATL","Albacore tuna North Atlantic"
139,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
139,31,"BIGEYEATL","Bigeye tuna Atlantic"
139,31,"BMARLINATL","Blue marlin Atlantic"
139,31,"SAILWATL","Sailfish Western Atlantic"
139,31,"SKJWATL","Skipjack tuna Western Atlantic"
139,31,"SWORDNATL","Swordfish North Atlantic"
139,31,"WMARLINATL","White marlin Atlantic"
139,31,"YFINATL","Yellowfin tuna Atlantic"
140,31,"ALBANATL","Albacore tuna North Atlantic"
140,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
140,31,"BIGEYEATL","Bigeye tuna Atlantic"
140,31,"BMARLINATL","Blue marlin Atlantic"
140,31,"SAILWATL","Sailfish Western Atlantic"
140,31,"SKJWATL","Skipjack tuna Western Atlantic"
140,31,"SWORDNATL","Swordfish North Atlantic"
140,31,"WMARLINATL","White marlin Atlantic"
140,31,"YFINATL","Yellowfin tuna Atlantic"
141,27,"ALBANATL","Albacore tuna North Atlantic"
141,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
141,27,"BIGEYEATL","Bigeye tuna Atlantic"
141,27,"BMARLINATL","Blue marlin Atlantic"
141,27,"SAILEATL","Sailfish Eastern Atlantic"
141,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
141,27,"SWORDNATL","Swordfish North Atlantic"
141,27,"WMARLINATL","White marlin Atlantic"
141,27,"YFINATL","Yellowfin tuna Atlantic"
141,27,"CODVIa","Atlantic cod West of Scotland"
